SnomedCTConceptId,Term
81626002,Malignant hypertension in obstetric context (disorder)
78808002,Essential hypertension complicating AND/OR reason for care during pregnancy
78808002,Essential hypertension complicating or reason for care during pregnancy
78808002,Essential hypertension complicating AND/OR reason for care during pregnancy (disorder)
74451002,Secondary diastolic hypertension
74451002,Secondary diastolic hypertension (disorder)
71874008,Benign essential hypertension complicating AND/OR reason for care during childbirth
71874008,Benign essential hypertension complicating or reason for care during childbirth
71874008,Benign essential hypertension complicating AND/OR reason for care during childbirth (disorder)
66709007,Hypertensive renal disease complicating AND/OR reason for care during pregnancy
66709007,Hypertensive renal disease complicating or reason for care during pregnancy
66709007,Hypertensive renal disease complicating AND/OR reason for care during pregnancy (disorder)
65443008,Malignant hypertensive renal disease
65443008,Malignant hypertensive renal disease (disorder)
62240004,Benign arteriolar nephrosclerosis
62240004,Benign arteriolar nephrosclerosis (disorder)
59720008,Sustained diastolic hypertension
59720008,Sustained diastolic hypertension (disorder)
56218007,Systolic hypertension
56218007,Systolic hypertension (disorder)
49239009,Biofeedback training in regulation of blood pressure for essential hypertension
49239009,Biofeedback training in regulation of blood pressure for essential hypertension (procedure)
49239009,Biofeedback training in regulation of blood pressure for essential hypertension (regime/therapy)
48552006,Hypertension secondary to renal disease complicating AND/OR reason for care during pregnancy
48552006,Hypertension secondary to renal disease complicating or reason for care during pregnancy
48552006,Hypertension secondary to renal disease complicating AND/OR reason for care during pregnancy (disorder)
46113002,Hypertensive heart failure
46113002,"Hypertensive heart failure, NOS"
46113002,Hypertensive heart failure (disorder)
38341003,Hypertensive disease
38341003,"Hypertensive disease, NOS"
38341003,"Hypertension, NOS"
38341003,Hyperpiesis
38341003,High blood pressure
38341003,Hypertensive vascular disease
38341003,Hypertensive vascular degeneration
38341003,Hyperpiesia
38341003,Hypertension
38341003,Raised blood pressure
38341003,BP - High blood pressure
38341003,Systemic arterial hypertension
38341003,Elevated blood pressure
38341003,HBP - High blood pressure
38341003,HT - Hypertension
38341003,High blood pressure disorder
38341003,BP+ - Hypertension
38341003,Raised blood pressure (disorder)
38341003,"Hypertensive disorder, systemic arterial (disorder)"
38341003,Hypertensive disorder
38341003,HTN - Hypertension
38341003,"Hypertensive disorder, systemic arterial"
35303009,Benign essential hypertension complicating AND/OR reason for care during puerperium
35303009,Benign essential hypertension complicating or reason for care during puerperium
35303009,Benign essential hypertension complicating AND/OR reason for care during puerperium (disorder)
31881008,Cardiovascular renal disease
31881008,Cardiovascular renal disease (disorder)
10757481000119107,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy
10757481000119107,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy (disorder)
10757481000119107,Preexisting hypertensive heart and chronic kidney disease in pregnancy
631591000000107,"Unspecified hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)"
631591000000107,"Unspecified hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication"
624651000000101,"Unspecified hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)"
624651000000101,"Unspecified hypertension complicating pregnancy, childbirth and the puerperium - not delivered"
599301000000107,Secondary hypertension NOS (disorder)
599301000000107,Secondary hypertension NOS
599261000000102,Hypertensive heart disease NOS (disorder)
599261000000102,Hypertensive heart disease NOS
1208845005,Secondary hypertension due to congenital heart disorder (disorder)
1208845005,Secondary hypertension due to congenital heart disorder
443402002,Lifestyle education regarding hypertension (procedure)
443402002,Lifestyle education regarding hypertension
443402002,Lifestyle advice regarding hypertension
428163005,Hypertensive left ventricular hypertrophy (disorder)
428163005,Hypertensive left ventricular hypertrophy
266228004,Essential hypertension NOS
266228004,Essential hypertension NOS (disorder)
206596003,Neonatal hypertension
206596003,Neonatal hypertension (disorder)
123799005,Renovascular hypertension
123799005,Renovascular hypertension (disorder)
123799005,Hypertension due to renovascular disease
31992008,Secondary hypertension
31992008,"Secondary hypertension, NOS"
31992008,Secondary hypertension (disorder)
645721000000102,Benign hypertensive heart disease NOS
645721000000102,Benign hypertensive heart disease NOS (disorder)
766221000000103,Hypertension 9 month review 
766221000000103,Hypertension 9 month review
36221001,Benign hypertensive heart disease
36221001,Benign hypertensive heart disease (disorder)
28119000,Renal hypertension
28119000,Renal hypertension (disorder)
23717007,Benign essential hypertension complicating AND/OR reason for care during pregnancy
23717007,Benign essential hypertension complicating or reason for care during pregnancy
23717007,Benign essential hypertension complicating AND/OR reason for care during pregnancy (disorder)
19769006,High-renin essential hypertension
19769006,High-renin essential hypertension (disorder)
11511004,Hypertensive heart AND renal disease complicating AND/OR reason for care during puerperium
11511004,Hypertensive heart and renal disease complicating or reason for care during puerperium
11511004,Hypertensive heart AND renal disease complicating AND/OR reason for care during puerperium (disorder)
8762007,Chronic hypertension in obstetric context
8762007,"Chronic hypertension in obstetric context, NOS"
8762007,Chronic hypertension in obstetric context (disorder)
1474004,Hypertensive heart AND renal disease complicating AND/OR reason for care during childbirth
1474004,Hypertensive heart and renal disease complicating or reason for care during childbirth
1474004,Hypertensive heart AND renal disease complicating AND/OR reason for care during childbirth (disorder)
1097181000000109,Referral for antihypertensive therapy
1097181000000109,Referral for antihypertensive therapy (procedure)
1066961000000103,Hypertension monitoring short message service text message second invitation (procedure)
1066961000000103,Hypertension monitoring SMS (short message service) text message second invitation
948151000000100,Telehealth hypertension monitoring (regime/therapy)
948151000000100,Telehealth hypertension monitoring
938611000000108,Borderline hypertension monitoring second letter (procedure)
938611000000108,Borderline hypertension monitoring second letter
908651000000101,Stage 1 hypertension (National Institute for Health and Clinical Excellence 2011) with evidence of end organ damage (disorder)
908651000000101,Stage 1 hypertension (NICE 2011) with evidence of end organ damage
846381000000101,Stage 2 hypertension (NICE - National Institute for Health and Clinical Excellence 2011) 
846381000000101,Stage 2 hypertension (NICE - National Institute for Health and Clinical Excellence 2011)
843851000000107,Severe hypertension 
843851000000107,Severe hypertension
832151000000107,Hypertension self-management plan review
832151000000107,Hypertension self-management plan review
692801000000103,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium NOS (disorder)"
692801000000103,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium NOS"
674201000000103,Hypertension of pregnancy NOS
674201000000103,Hypertension of pregnancy NOS (disorder)
609011000000103,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)"
609011000000103,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium - delivered"
606211000000104,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium (disorder)"
606211000000104,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium"
509041000000109,Lifestyle advice regarding hypertension (procedure)
509041000000109,Lifestyle advice regarding hypertension
367821000119106,Page kidney
367821000119106,Hypertension due to compression of renal parenchyma (disorder)
367821000119106,Hypertension due to compression of renal parenchyma
285871000119106,Malignant hypertensive chronic kidney disease stage 3
285871000119106,Malignant hypertensive chronic kidney disease stage 3 (disorder)
285831000119108,Malignant hypertensive chronic kidney disease
285831000119108,Malignant hypertensive chronic kidney disease (disorder)
284981000119102,Chronic kidney disease stage 2 due to benign hypertension
284981000119102,Chronic kidney disease stage 2 due to benign hypertension (disorder)
272831000000103,Other specified high cost hypertension drugs 
272831000000103,Other specified high cost hypertension drugs
221281000000109,High cost hypertension drug therapy NOS - OPCS Classification of Interventions and Procedures (procedure)
221281000000109,High cost hypertension drugs NOS
221281000000109,High cost hypertension drugs NOS (procedure)
140131000119102,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus (disorder)
140131000119102,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus
140131000119102,Hypertension in chronic kidney disease stage 2 due to type II diabetes mellitus
132721000119104,Hypertensive emergency
132721000119104,Hypertensive emergency (disorder)
129151000119102,Chronic kidney disease stage 4 due to hypertension
129151000119102,Chronic kidney disease stage 4 due to hypertension (disorder)
117681000119102,Chronic kidney disease stage 1 due to hypertension
117681000119102,Chronic kidney disease stage 1 due to hypertension (disorder)
104931000119100,Chronic kidney disease due to hypertension
104931000119100,Chronic kidney disease due to hypertension (disorder)
96731000119100,Hypertensive heart AND chronic kidney disease stage 3
96731000119100,Hypertensive heart AND chronic kidney disease stage 3 (disorder)
82771000119102,Hypertension complicating pregnancy (disorder)
82771000119102,Hypertension complicating pregnancy
76691000000105,Moderate hypertension control
76691000000105,Moderate hypertension control
50161000119104,Antihypertensive agent surveillance
50161000119104,Antihypertensive agent surveillance (regime/therapy)
40511000119107,Pre-existing essential hypertension in postpartum
40511000119107,Postpartum pre-existing essential hypertension (disorder)
40511000119107,Postpartum pre-existing essential hypertension
871642009,Hypertension due to aortic arch obstruction
871642009,Hypertension due to aortic arch obstruction (disorder)
717824007,"Progressive arterial occlusive disease, hypertension, heart defect, bone fragility, brachysyndactyly syndrome (disorder)"
717824007,"Progressive arterial occlusive disease, hypertension, heart defect, bone fragility, brachysyndactyly syndrome"
717824007,Grange syndrome
717824007,Grange occlusive arterial syndrome
697929007,Intermittent hypertension (disorder)
697929007,Intermittent hypertension
407567007,Patient on maximal tolerated antihypertensive therapy (finding)
407567007,Patient on maximal tolerated antihypertensive therapy
397748008,Hypertension with albuminuria (disorder)
397748008,Hypertension with albuminuria
310427004,Hypertension monitoring invitation
310427004,Hypertension monitoring invitation (procedure)
307632004,Hypertension without albuminuria AND without edema in the obstetric context
307632004,Non-proteinuric hypertension of pregnancy
307632004,Hypertension without albuminuria AND without oedema in the obstetric context
307632004,Non-proteinuric hypertension of pregnancy (disorder)
199017003,"Unspecified hypertension complicating pregnancy, childbirth and the puerperium - not delivered"
199017003,"Unspecified hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)"
199012009,"Unspecified hypertension complicating pregnancy, childbirth and the puerperium"
199012009,"Unspecified hypertension complicating pregnancy, childbirth and the puerperium (disorder)"
199005000,"Pre-existing hypertension complicating pregnancy, childbirth and puerperium"
199005000,"Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)"
199000005,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication
199000005,Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication (disorder)
198971004,Transient hypertension of pregnancy NOS
198971004,Transient hypertension of pregnancy NOS (disorder)
198965005,Transient hypertension of pregnancy - delivered
198965005,Transient hypertension of pregnancy - delivered (disorder)
198960000,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium - not delivered"
198960000,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)"
198956003,Other pre-existing hypertension in preg/childbirth/puerp
198956003,Other pre-existing hypertension in preg/childbirth/puerp (disorder)
198952001,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication"
198952001,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication (disorder)"
198948001,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium NOS"
198948001,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium NOS (disorder)"
198944004,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered"
198944004,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)"
195539003,[X]Hypertension secondary to other renal disorders
195539003,[X]Hypertension secondary to other renal disorders (disorder)
194794002,Hypertensive disease NOS
194794002,Hypertensive disease NOS (disorder)
194789002,Secondary hypertension NOS
194789002,Secondary hypertension NOS (disorder)
194784007,Secondary malignant hypertension NOS
194784007,Secondary malignant hypertension NOS (disorder)
194780003,Hypertensive heart and renal disease with renal failure
194780003,Hypertensive heart and renal disease with renal failure (disorder)
194770002,Hypertensive: [cardiomegaly] or [heart disease NOS without congestive cardiac failure]
194770002,Hypertensive heart disease NOS without congestive cardic failure
194770002,Cardiomegaly - hypertensive
194770002,Hypertensive: [cardiomegaly] or [heart disease NOS without congestive cardiac failure]
194770002,Hypertensive: [cardiomegaly] or [heart disease NOS without congestive cardiac failure] (disorder)
194766005,Benign hypertensive heart disease without congestive cardiac failure
194766005,Benign hypertensive heart disease without congestive cardiac failure (disorder)
185723005,Hypertension monitoring telephone invite
185723005,Hypertension monitoring telephone invite (procedure)
185719002,Hypertension monitoring first letter
185719002,Hypertension monitoring first letter (procedure)
185161003,Seen in hypertension clinic
185161003,Seen in hypertension clinic
185161003,Seen in hypertension clinic (finding)
170602001,On treatment for hypertension
170602001,On treatment for hypertension
170602001,On treatment for hypertension (regime/therapy)
170577003,Good hypertension control
170577003,Good hypertension control (finding)
161501007,H/O: hypertension
161501007,History of - hypertension (context-dependent category)
161501007,History of - hypertension (situation)
161501007,History of - hypertension
161501007,History of hypertension (situation)
161501007,History of hypertension
153366008,Seen in hypertension clinic
153366008,Seen in hypertension clinic
153366008,Seen in hypertension clinic (finding)
147848004,On treatment for hypertension
147848004,On treatment for hypertension
147848004,On treatment for hypertension (procedure)
147831007,Good hypertension control
147831007,Good hypertension control
147831007,Good hypertension control (situation)
89242004,Malignant secondary hypertension
89242004,Accelerated secondary hypertension
89242004,Malignant secondary hypertension (disorder)
83105008,Malignant hypertensive heart disease with congestive heart failure
83105008,Malignant hypertensive heart disease with congestive heart failure (disorder)
83105008,Malignant hypertensive heart disease with congestive cardiac failure
78975002,Malignant essential hypertension
78975002,Accelerated essential hypertension
78975002,Malignant essential hypertension (disorder)
77737007,Benign hypertensive heart disease with congestive heart failure
77737007,Benign hypertensive heart disease with congestive heart failure (disorder)
72022006,Essential hypertension in obstetric context
72022006,"Essential hypertension in obstetric context, NOS"
72022006,Essential hypertension in obstetric context (disorder)
67359005,Pre-eclampsia added to pre-existing hypertension
67359005,Pre-eclampsia added to pre-existing hypertension (disorder)
67359005,PET - Superimposed pre-eclamptic toxaemia
67359005,PET - Superimposed pre-eclamptic toxemia
67359005,PIH - Superimposed pregnancy-induced hypertension
67359005,Superimposed pre-eclampsia
65518004,Labile diastolic hypertension
65518004,Labile diastolic hypertension (disorder)
63287004,Benign essential hypertension in obstetric context
63287004,"Benign essential hypertension in obstetric context, NOS"
63287004,Benign essential hypertension in obstetric context (disorder)
59733002,Hypertensive heart disease complicating AND/OR reason for care during childbirth
59733002,Hypertensive heart disease complicating or reason for care during childbirth
59733002,Hypertensive heart disease complicating AND/OR reason for care during childbirth (disorder)
57684003,Parenchymal renal hypertension
57684003,Parenchymal renal hypertension (disorder)
50490005,Hypertensive encephalopathy
50490005,Hypertensive crisis
50490005,Hypertensive encephalopathy (disorder)
49102001,Hypertensive heart AND renal disease in obstetric context
49102001,"Hypertensive heart and renal disease in obstetric context, NOS"
49102001,Hypertensive heart AND renal disease in obstetric context (disorder)
46481004,Low-renin essential hypertension
46481004,Low-renin essential hypertension (disorder)
38481006,Hypertensive renal disease
38481006,"Hypertensive renal disease, NOS"
38481006,"Hypertensive nephropathy, NOS"
38481006,Hypertensive nephropathy
38481006,Hypertensive renal disease (disorder)
38481006,Renal disease due to hypertension
10759031000119106,Pre-existing hypertensive heart disease in mother complicating pregnancy
10759031000119106,Pre-existing hypertensive heart disease in mother complicating pregnancy (disorder)
10759031000119106,Preexisting hypertensive heart disease in pregnancy
10752641000119102,Eclampsia with pre-existing hypertension in labour and delivery
10752641000119102,Eclampsia with pre-existing hypertension in labor and delivery
10752641000119102,Eclampsia with pre-existing hypertension in childbirth
10752641000119102,Eclampsia with pre-existing hypertension in childbirth (disorder)
627791000000106,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication"
627791000000106,"Other pre-existing hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)"
599311000000109,Secondary renovascular hypertension NOS (disorder)
599311000000109,Secondary renovascular hypertension NOS
599271000000109,Hypertensive heart disease NOS with congestive cardiac failure (disorder)
599271000000109,Hypertensive heart disease NOS with congestive cardiac failure
586581000000102,Secondary benign hypertension NOS
586581000000102,Secondary benign hypertension NOS (disorder)
541000119105,"Hypertension complicating pregnancy, childbirth and the puerperium, antepartum"
541000119105,"Hypertension complicating pregnancy, childbirth and the puerperium, antepartum (disorder)"
706882009,Hypertensive crisis (disorder)
706882009,Hypertensive crisis
698810000,Hypertensive renal disease with end stage renal failure
698810000,Hypertensive renal disease with end stage renal failure (disorder)
443482000,Hypertensive urgency (disorder)
443482000,Hypertensive urgency
428575007,Hypertension secondary to kidney transplant (disorder)
428575007,Hypertension secondary to kidney transplant
275516004,Cardiomegaly - hypertensive
275516004,Cardiomegaly - hypertensive (disorder)
275516004,Cardiomegaly due to hypertension (disorder)
275516004,Cardiomegaly due to hypertension
275516004,Hypertensive cardiomegaly
266229007,Hypertensive heart disease NOS without congestive cardiac failure
266229007,Hypertensive heart disease NOS without congestive cardiac failure (disorder)
237279007,Transient hypertension of pregnancy
237279007,Transient hypertension of pregnancy (disorder)
123800009,Goldblatt hypertension
123800009,Goldblatt hypertension (disorder)
48194001,Pregnancy-induced hypertension
48194001,"Pregnancy-induced hypertension, NOS"
48194001,GH - Gestational hypertension
48194001,Hypertension complicating childbirth
48194001,"Unspecified hypertension complicating pregnancy, childbirth or puerperium"
48194001,"Hypertension complicating pregnancy, childbirth AND/OR puerperium"
48194001,Gestational hypertension
48194001,Hypertension induced by pregnancy
48194001,Hypertension in the obstetric context
48194001,Hypertension complicating pregnancy
48194001,PIH - Pregnancy-induced hypertension
48194001,Pregnancy-induced hypertension (disorder)
78544004,Chronic hypertensive uremia
78544004,Chronic hypertensive uraemia
78544004,Chronic hypertensive uremia (disorder)
308502002,Hypertension monitoring status
308502002,Hypertension monitoring status (finding)
845901000000102,Hypertension resistant to drug therapy 
845901000000102,Hypertension resistant to drug therapy
1078301000112109,Multi-drug intolerant hypertension
1078301000112109,Multiple drug intolerant hypertension (disorder)
1078301000112109,Multiple drug intolerant hypertension
