SnomedCTConceptId,Term
16002031000119102,Cerebrovascular accident due to thrombus of right middle cerebral artery (disorder)
16002031000119102,Cerebrovascular accident due to thrombus of right middle cerebral artery
16002031000119102,Stroke due to thrombus of right middle cerebral artery
1089421000000105,Cerebral infarction due to stenosis of cerebral artery
1089421000000105,Cerebral infarction due to stenosis of cerebral artery (disorder)
293671000119109,Behavioral disturbance due to multi-infarct dementia
293671000119109,Behavioural disturbance due to multi-infarct dementia
293671000119109,Behavioral disturbance due to multi-infarct dementia (disorder)
1231168008,Malignant middle cerebral artery syndrome (disorder)
1231168008,Malignant middle cerebral artery syndrome
1153634000,Bilateral embolism of anterior cerebral arteries
1153634000,Embolism of bilateral anterior cerebral arteries
1153634000,Embolism of bilateral anterior cerebral arteries (disorder)
1153634000,Embolism of both anterior cerebral arteries
1153611009,Embolism of left anterior cerebral artery
1153611009,Embolism of left anterior cerebral artery (disorder)
762651004,Occlusion of right posterior cerebral artery by embolus
762651004,Occlusion of right posterior cerebral artery by embolus (disorder)
762629007,Occlusion of right middle cerebral artery by embolus (disorder)
762629007,Occlusion of right middle cerebral artery by embolus
725132001,Ischemic stroke without residual deficits (disorder)
725132001,Ischemic stroke without residual deficits
725132001,Ischaemic stroke without residual deficits
724425005,Cerebral ischemic stroke due to intracranial large artery atherosclerosis (disorder)
724425005,Cerebral ischemic stroke due to intracranial large artery atherosclerosis
724425005,Cerebral ischaemic stroke due to intracranial large artery atherosclerosis
722929005,Perinatal arterial ischemic stroke (disorder)
722929005,Perinatal arterial ischemic stroke
722929005,Perinatal arterial ischaemic stroke
722929005,Perinatal arterial ischemic stroke of fetus and/or neonate
722929005,Perinatal arterial ischemic stroke of fetus and/or neonate (disorder)
722929005,Perinatal arterial ischaemic stroke of fetus and/or neonate
444657001,Superior cerebellar artery syndrome (disorder)
444657001,Superior cerebellar artery syndrome
427296003,Thalamic infarction (disorder)
427296003,Thalamic infarction
427296003,Thalamic stroke
413758000,Cardioembolic stroke (disorder)
413758000,Cardioembolic stroke
371040005,Thrombotic stroke (disorder)
371040005,Thrombotic stroke
302904002,Infarction of visual cortex
302904002,Infarction of visual cortex (disorder)
276221006,Millard-Gubler syndrome
276221006,Millard-Gubler syndrome (disorder)
276221006,Gubler syndrome
230697005,Brainstem infarction NOS
230697005,Brainstem infarction NOS (disorder)
230518009,Infarction of optic tract
230518009,Infarction of optic tract (disorder)
195185009,Cerebral infarct due to thrombosis of precerebral arteries
195185009,Cerebral infarct due to thrombosis of precerebral arteries (disorder)
95457000,Brain stem infarction
95457000,Brain stem infarct
95457000,Brain stem infarction (disorder)
95457000,Brain stem stroke
95457000,Infarction of brain stem
70936005,"Multi-infarct dementia, uncomplicated"
70936005,"Vascular dementia, uncomplicated"
70936005,"Multi-infarct dementia, uncomplicated (disorder)"
70936005,"Multi infarct dementia, uncomplicated"
24654003,Weber-Gubler syndrome
24654003,Weber-Gubler syndrome (disorder)
24654003,Weber syndrome
10349009,Multi-infarct dementia with delirium
10349009,"Vascular dementia, with delirium"
10349009,Multi-infarct dementia with delirium (disorder)
10349009,Multi infarct dementia with delirium
16703601000119109,Memory deficit due to and following spontaneous subarachnoid hemorrhage (disorder)
16703601000119109,Memory deficit due to and following spontaneous subarachnoid haemorrhage
16703601000119109,Memory deficit due to and following spontaneous subarachnoid hemorrhage
16703601000119109,Memory deficit as a late effect of nontraumatic subarachnoid hemorrhage
16703601000119109,Memory deficit as a late effect of nontraumatic subarachnoid haemorrhage
16703601000119109,Memory deficit as a sequela of nontraumatic subarachnoid hemorrhage
16703601000119109,Memory deficit as a sequela of nontraumatic subarachnoid haemorrhage
700251000000105,Intracranial hemorrhage NOS (disorder)
700251000000105,Intracranial haemorrhage NOS
611201000000105,Subarachnoid haemorrhage NOS
611201000000105,Subarachnoid hemorrhage NOS (disorder)
291541000119104,Nontraumatic hemorrhage of brain stem
291541000119104,Spontaneous hemorrhage of brain stem (disorder)
291541000119104,Spontaneous hemorrhage of brain stem
291541000119104,Spontaneous haemorrhage of brain stem
291541000119104,Nontraumatic haemorrhage of brain stem
291481000119105,Spontaneous haemorrhage of subarachnoid space from right posterior communicating artery (disorder)
291481000119105,Nontraumatic haemorrhage of subarachnoid space from right posterior communicating artery
291481000119105,Spontaneous hemorrhage of subarachnoid space from right posterior communicating artery
291481000119105,Nontraumatic hemorrhage of subarachnoid space from right posterior communicating artery
291481000119105,Spontaneous haemorrhage of subarachnoid space from right posterior communicating artery
290641000119107,Dysphagia due to and following non-traumatic intracerebral hemorrhage (disorder)
290641000119107,Dysphagia due to and following non-traumatic intracerebral hemorrhage
290641000119107,Dysphagia due to and following non-traumatic intracerebral haemorrhage
290641000119107,Dysphagia as late effect of spontaneous intracerebral hemorrhage
290641000119107,Dysphagia as sequela of non-traumatic intracerebral hemorrhage
290641000119107,Dysphagia as late effect of spontaneous intracerebral haemorrhage
290641000119107,Dysphagia as sequela of non-traumatic intracerebral haemorrhage
738779002,Spontaneous intracranial haemorrhage
738779002,Spontaneous intracranial hemorrhage
738779002,Spontaneous intracranial hemorrhage (disorder)
738779002,Nontraumatic intracranial hemorrhage
738779002,Nontraumatic intracranial haemorrhage
734879002,Ruptured aneurysm of right posterior communicating artery (disorder)
734879002,Ruptured aneurysm of right posterior communicating artery
723138000,Primary traumatic hemorrhage of brainstem (disorder)
723138000,Primary traumatic hemorrhage of brainstem
723138000,Primary traumatic haemorrhage of brainstem
722633001,Multiple traumatic hemorrhages of brain tissue (disorder)
722633001,Multiple traumatic hemorrhages of brain tissue
722633001,Multiple traumatic haemorrhages of brain tissue
722624003,Focal traumatic hematoma of brainstem (disorder)
722624003,Focal traumatic hematoma of brainstem
722624003,Focal traumatic haematoma of brainstem
722615007,Focal hemorrhagic contusion of cerebrum (disorder)
722615007,Focal hemorrhagic contusion of cerebrum
722615007,Focal haemorrhagic contusion of cerebrum
722575008,Traumatic hemorrhage of cerebellum due to birth trauma (disorder)
722575008,Traumatic hemorrhage of cerebellum due to birth trauma
722575008,Traumatic haemorrhage of cerebellum due to birth trauma
722575008,Cerebellar hemorrhage due to birth injury
722575008,Cerebellar haemorrhage due to birth injury
451039008,Hemorrhage in putamen (disorder)
451039008,Haemorrhage in putamen
451039008,Hemorrhage in putamen
450425005,Intracranial haematoma
450425005,Intracranial hematoma (disorder)
450425005,Intracranial hematoma
425957003,Non-traumatic intracerebral ventricular hemorrhage (disorder)
425957003,Non-traumatic intracerebral ventricular hemorrhage
425957003,Non-traumatic intracerebral ventricular haemorrhage
397809001,Nontraumatic extradural hemorrhage (disorder)
397809001,Nontraumatic extradural haemorrhage
397809001,Nontraumatic extradural hemorrhage
397809001,Nontraumatic epidural haemorrhage
397809001,Nontraumatic epidural hemorrhage
397809001,Nontraumatic extradural intracranial hemorrhage (disorder)
397809001,Nontraumatic extradural intracranial hemorrhage
397809001,Nontraumatic extradural intracranial haemorrhage
313305008,Subdural haemorrhage
313305008,Subdural hemorrhage
313305008,Subdural hemorrhage [dup] (disorder)
313305008,Subdural hemorrhage (disorder)
301764006,Hematoma of brain
301764006,Haematoma of brain
301764006,Hematoma of brain (disorder)
281865000,Non-traumatic extradural intracranial haematoma
281865000,Non-traumatic extradural intracranial hematoma
281865000,Non-traumatic extradural intracranial hematoma (disorder)
277328007,Ruptured internal carotid-anterior communicating artery zone aneurysm
277328007,Ruptured internal carotid-anterior communicating artery zone aneurysm (disorder)
277320000,Ruptured aneurysm of anterior communicating artery
277320000,Ruptured aneurysm of anterior communicating artery (disorder)
277303004,Angiogram-negative subarachnoid hemorrhage
277303004,Angiogram-negative subarachnoid haemorrhage
277303004,Angiogram-negative subarachnoid hemorrhage (disorder)
277303004,Angiogram-negative intracranial subarachnoid hemorrhage (disorder)
277303004,Angiogram-negative intracranial subarachnoid hemorrhage
277303004,Angiogram-negative intracranial subarachnoid haemorrhage
276650005,GMH - Germinal matrix haemorrhage
276650005,Germinal matrix haemorrhage
276650005,Germinal matrix hemorrhage
276650005,GMH - Germinal matrix hemorrhage
276650005,Perinatal subependymal haemorrhage
276650005,Perinatal subependymal hemorrhage
276650005,Perinatal subependymal hemorrhage (disorder)
276285004,Subarachnoid hemorrhage from posterior inferior cerebellar artery aneurysm
276285004,Subarachnoid haemorrhage from posterior inferior cerebellar artery aneurysm
276285004,Subarachnoid hemorrhage from posterior inferior cerebellar artery aneurysm (disorder)
276281008,Subarachnoid hemorrhage from posterior cerebral artery aneurysm
276281008,Subarachnoid haemorrhage from posterior cerebral artery aneurysm
276281008,Subarachnoid hemorrhage from posterior cerebral artery aneurysm (disorder)
274100004,Cerebral hemorrhage
274100004,Cerebral haemorrhage
274100004,Cerebral hemorrhage (disorder)
274100004,Intracerebral haemorrhage (ICH)
274100004,Intracerebral hemorrhage (ICH)
274100004,Intracerebral haemorrhage
274100004,Intracerebral hemorrhage
274100004,ICH - intracerebral haemorrhage
274100004,ICH - intracerebral hemorrhage
262692002,Burst lobe of brain
262692002,Burst lobe of brain (disorder)
233983001,Ruptured cerebral aneurysm
233983001,Ruptured cerebral aneurysm (disorder)
230710000,Lobar cerebral hemorrhage
230710000,Lobar cerebral haemorrhage
230710000,Lobar cerebral hemorrhage (disorder)
206398001,Intraventricular haemorrhage due to birth injury
206398001,Intraventricular hemorrhage due to birth injury
206398001,Intraventricular hemorrhage due to birth injury (disorder)
206196005,Cerebral haemorrhage due to birth injury
206196005,Cerebral hemorrhage due to birth injury
206196005,Cerebral hemorrhage due to birth injury (disorder)
206196005,Cerebral hemorrhage due to birth trauma
206196005,Cerebral haemorrhage due to birth trauma
195169004,"Intracerebral hemorrhage, multiple localized"
195169004,"Intracerebral haemorrhage, multiple localised"
195169004,"Intracerebral hemorrhage, multiple localized (disorder)"
195162008,Subarachnoid haemorrhage NOS
195162008,Subarachnoid hemorrhage NOS
195162008,Subarachnoid hemorrhage NOS (disorder)
192933004,Acute and subacute hemorrhagic leukoencephalitis [Hurst]
192933004,Acute and subacute haemorrhagic leukoencephalitis [Hurst]
192933004,Acute and subacute hemorrhagic leukoencephalitis [Hurst] (disorder)
192933004,Acute and subacute haemorrhagic leucoencephalitis [Hurst]
56453003,"Hereditary cerebral amyloid angiopathy, Dutch type"
56453003,"Hereditary cerebral amyloid angiopathy, Dutch type (disorder)"
56453003,Hereditary cerebral haemorrhage with amyloidosis - Dutch type (disorder)
56453003,Hereditary cerebral haemorrhage with amyloidosis - Dutch type
56453003,Hereditary cerebral hemorrhage with amyloidosis - Dutch type
56453003,Hereditary cerebral hemorrhage with amyloidosis - Dutch type (disorder)
56453003,Dutch type amyloidosis
43602006,Subdural hemorrhage in fetus OR newborn
43602006,"Subdural hemorrhage in fetus or newborn, NOS"
43602006,Subdural hemorrhage due to birth trauma
43602006,Subdural haemorrhage in fetus OR newborn
43602006,Subdural hemorrhage in fetus OR newborn (disorder)
43602006,Subdural haemorrhage in foetus OR newborn
43602006,Subdural intracranial haemorrhage in foetus OR newborn
43602006,Subdural intracranial hemorrhage in fetus OR newborn
43602006,Subdural intracranial hemorrhage in fetus OR newborn (disorder)
43602006,Subdural intracranial haemorrhage in foetus or newborn
43602006,Subdural intracranial hemorrhage in fetus or newborn
43602006,Subdural haemorrhage in foetus or newborn
43602006,Subdural hemorrhage in fetus or newborn
43602006,Subdural intracranial hemorrhage in fetus or newborn (disorder)
43602006,Subdural haemorrhage in fetus or newborn
32728005,Hemorrhage due to ruptured congenital cerebral aneurysm
32728005,"Hemorrhage due to ruptured congenital cerebral aneurysm, NOS"
32728005,Hemorrhage due to ruptured berry aneurysm
32728005,Haemorrhage due to ruptured berry aneurysm
32728005,"Haemorrhage due to ruptured congenital cerebral aneurysm, NOS"
32728005,Haemorrhage due to ruptured congenital cerebral aneurysm
32728005,Hemorrhage due to ruptured congenital cerebral aneurysm (disorder)
23276006,Ventricular hemorrhage
23276006,Intraventricular hemorrhage
23276006,Intraventricular haemorrhage
23276006,Ventricular haemorrhage
23276006,Ventricular hemorrhage (disorder)
23276006,IVH - intraventricular hemorrhage
23276006,IVH - intraventricular haemorrhage
915141931000119109,Acute cerebrovascular accident due to embolism of basilar artery (disorder)
915141931000119109,Acute stroke due to embolism of basilar artery
915141931000119109,Acute cerebrovascular accident due to embolism of basilar artery
915141931000119109,Cerebrovascular accident due to embolism of basilar artery (disorder)
915141931000119109,Cerebrovascular accident due to embolism of basilar artery
915141931000119109,Stroke due to embolism of basilar artery
161515009,H/O subarachnoid hemorrhage
161515009,H/O subarachnoid haemorrhage
161515009,History of - subarachnoid hemorrhage (context-dependent category)
161515009,History of - subarachnoid hemorrhage (situation)
161515009,History of - subarachnoid hemorrhage
161515009,History of subarachnoid hemorrhage (situation)
161515009,History of subarachnoid hemorrhage
161515009,History of subarachnoid haemorrhage
288276001,Fetal cerebral haemorrhage
288276001,Fetal cerebral hemorrhage
288276001,Fetal cerebral hemorrhage (disorder)
288276001,Foetal cerebral haemorrhage
428267002,History of cerebral hemorrhage (situation)
428267002,History of cerebral hemorrhage
428267002,History of cerebral haemorrhage
703215002,Non-aneurysmal subarachnoid intracranial hemorrhage
703215002,Non-aneurysmal subarachnoid intracranial haemorrhage
703215002,Non-aneurysmal subarachnoid intracranial hemorrhage (disorder)
140881000119109,Compression of brain co-occurrent and due to spontaneous cerebral hemorrhage
140881000119109,Spontaneous cerebral haemorrhage with compression of brain
140881000119109,Spontaneous cerebral hemorrhage with compression of brain
140881000119109,Compression of brain co-occurrent and due to spontaneous cerebral hemorrhage (disorder)
140881000119109,Compression of brain co-occurrent and due to spontaneous cerebral haemorrhage
143521000119103,Spontaneous intraparenchymal cerebral haemorrhage
143521000119103,Spontaneous intraparenchymal cerebral hemorrhage
143521000119103,Nontraumatic intraparenchymal cerebral hemorrhage
143521000119103,Nontraumatic intraparenchymal cerebral haemorrhage
143521000119103,Nontraumatic intraparenchymal cerebral hemorrhage (disorder)
291371000119100,Spontaneous hemorrhage of subarachnoid space from intracranial artery (disorder)
291371000119100,Spontaneous hemorrhage of subarachnoid space from intracranial artery
291371000119100,Spontaneous haemorrhage of subarachnoid space from intracranial artery
291371000119100,Nontraumatic hemorrhage of subarachnoid space from intracranial artery
291371000119100,Nontraumatic haemorrhage of subarachnoid space from intracranial artery
291721000119102,Aphasia due to and following non-traumatic intracerebral hemorrhage (disorder)
291721000119102,Aphasia as sequela of non-traumatic intracerebral hemorrhage
291721000119102,Aphasia as sequela of non-traumatic intracerebral haemorrhage
291721000119102,Aphasia due to and following non-traumatic intracerebral hemorrhage
291721000119102,Aphasia due to and following non-traumatic intracerebral haemorrhage
527981000000104,Subdural hemorrhage NOS (disorder)
527981000000104,Subdural haemorrhage NOS
672531000119106,Dysphasia due to and following hemorrhagic cerebrovascular accident (disorder)
672531000119106,Dysphasia due to and following hemorrhagic cerebrovascular accident
672531000119106,Dysphasia due to and following haemorrhagic cerebrovascular accident
672531000119106,Dysphasia as late effect of hemorrhagic stroke
672531000119106,Dysphasia as sequela of hemorrhagic cerebrovascular accident
672531000119106,Dysphasia as late effect of haemorrhagic stroke
672531000119106,Dysphasia as sequela of haemorrhagic cerebrovascular accident
674391000119106,Speech and language deficit due to and following hemorrhagic cerebrovascular accident (disorder)
674391000119106,Speech and language deficit as sequela of hemorrhagic cerebrovascular accident
674391000119106,Speech and language deficit as late effect of hemorrhagic stroke
674391000119106,Speech and language deficit due to and following haemorrhagic cerebrovascular accident
674391000119106,Speech and language deficit as late effect of haemorrhagic stroke
674391000119106,Speech and language deficit as sequela of haemorrhagic cerebrovascular accident
674391000119106,Speech and language deficit due to and following hemorrhagic cerebrovascular accident
15985031000119102,Neonatal non-traumatic intraventricular hemorrhage (disorder)
15985031000119102,Neonatal non-traumatic intraventricular hemorrhage
15985031000119102,Neonatal non-traumatic intraventricular haemorrhage
14070001,Multi-infarct dementia with depression
14070001,"Vascular dementia, with depressive mood"
14070001,Multi-infarct dementia with depression (disorder)
78569004,Posterior inferior cerebellar artery syndrome
78569004,Wallenberg's syndrome
78569004,Lateral medullary syndrome
78569004,Inferior cerebellar artery syndrome
78569004,Posterior inferior cerebellar artery syndrome (disorder)
78569004,LMS - Lateral medullary syndrome
195212005,Brainstem stroke syndrome
195212005,Brainstem stroke syndrome (disorder)
705128004,Cerebral infarction due to embolism of middle cerebral artery
705128004,Cerebral infarction due to embolism of middle cerebral artery (disorder)
734959006,Embolus of left cerebellar artery (disorder)
734959006,Embolus of left cerebellar artery
734964005,Embolus of left middle cerebral artery (disorder)
734964005,Embolus of left middle cerebral artery
33301000119105,Sequela of cardioembolic stroke
33301000119105,Sequela of cardioembolic stroke (disorder)
99451000119105,Cerebral infarction due to stenosis of carotid artery
99451000119105,Cerebral infarction due to stenosis of carotid artery (disorder)
140921000119102,Ischaemic stroke without coma
140921000119102,Ischemic stroke without coma (disorder)
140921000119102,Ischemic stroke without coma
292851000119109,Lacunar ataxic hemiparesis of right dominant side (disorder)
292851000119109,Lacunar ataxic hemiparesis of right dominant side
329431000119105,Cerebrovascular accident due to occlusion of left posterior cerebral artery by embolus
329431000119105,Cerebrovascular accident due to occlusion of left posterior cerebral artery by embolus (disorder)
329651000119102,Cerebrovascular accident due to thrombus of right carotid artery (disorder)
329651000119102,Cerebrovascular accident due to thrombus of right carotid artery
329651000119102,Stroke due to thrombus of right carotid artery
509351000000105,Pure motor lacunar syndrome (disorder)
509351000000105,Pure motor lacunar syndrome
672461000119104,Hemiplegia of dominant side due to and following ischemic cerebrovascular accident (disorder)
672461000119104,Hemiplegia of dominant side due to and following ischemic cerebrovascular accident
672461000119104,Hemiplegia of dominant side as sequela of ischemic cerebrovascular accident
672461000119104,Hemiplegia of dominant side as sequela of ischaemic cerebrovascular accident
672461000119104,Hemiplegia of dominant side as late effect of ischemic stroke
672461000119104,Hemiplegia of dominant side as late effect of ischaemic stroke
672461000119104,Hemiplegia of dominant side due to and following ischaemic cerebrovascular accident
672561000119103,Cognitive deficit due to and following ischemic cerebrovascular accident (disorder)
672561000119103,Cognitive deficit due to and following ischemic cerebrovascular accident
672561000119103,Cognitive deficit due to and following ischaemic cerebrovascular accident
672561000119103,Cognitive deficit as late effect of ischemic stroke
672561000119103,Cognitive deficit as sequela of ischemic cerebrovascular accident
672561000119103,Cognitive deficit as late effect of ischaemic stroke
672561000119103,Cognitive deficit as sequela of ischaemic cerebrovascular accident
674361000119104,Apraxia due to and following ischemic cerebrovascular accident (disorder)
674361000119104,Apraxia as sequela of ischemic cerebrovascular accident
674361000119104,Apraxia as sequela of ischaemic cerebrovascular accident
674361000119104,Apraxia due to and following ischemic cerebrovascular accident
674361000119104,Apraxia due to and following ischaemic cerebrovascular accident
856891000000108,Pituitary apoplexy
856891000000108,Pituitary apoplexy
195188006,Cerebral arterial occlusion(&[cerebrovascular accident due to] or [stroke due to]) or (cerebral infarction)
195188006,Cerebral arterial occlusion
195188006,Stroke due to cerebral arterial occlusion
195188006,Infarction - cerebral
195188006,Cerebral infarction
195188006,CVA - cerebrovascular accident due to cerebral artery occlusion
195188006,Cerebral arterial occlusion(&[cerebrovascular accident due to] or [stroke due to]) or (cerebral infarction)
195188006,Cerebral arterial occlusion(&[cerebrovascular accident due to] or [stroke due to]) or (cerebral infarction) (disorder)
195597004,[X]Other subarachnoid haemorrhage
195597004,[X]Other subarachnoid hemorrhage
195597004,[X]Other subarachnoid hemorrhage (disorder)
195178005,Intracranial hemorrhage NOS
195178005,Intracranial haemorrhage NOS
195178005,Intracranial hemorrhage NOS (disorder)
195167002,External capsule hemorrhage
195167002,External capsule haemorrhage
195167002,External capsule hemorrhage (disorder)
195154000,Ruptured berry aneurysm
195154000,Ruptured berry aneurysm (disorder)
195154000,Ruptured saccular aneurysm
70611002,Perinatal intraventricular hemorrhage
70611002,Intraventricular hemorrhage from any perinatal cause
70611002,Neonatal intraventricular hemorrhage
70611002,Intraventricular haemorrhage from any perinatal cause
70611002,Perinatal intraventricular haemorrhage
70611002,Neonatal intraventricular haemorrhage
70611002,Perinatal intraventricular hemorrhage (disorder)
28318001,Basilar hemorrhage
28318001,Basilar haemorrhage
28318001,Basilar hemorrhage (disorder)
28318001,Pars basalis haemorrhage
28318001,Pars basalis hemorrhage
21202004,Perinatal subarachnoid hemorrhage
21202004,Subarachnoid hemorrhage from any perinatal cause
21202004,Subarachnoid haemorrhage from any perinatal cause
21202004,Perinatal subarachnoid haemorrhage
