SnomedCTConceptId,Term
359638003,Non-insulin dependent diabetes mellitus (NIDDM) in nonobese
359638003,Non-insulin dependent diabetes mellitus in nonobese
359638003,Non-insulin dependent diabetes mellitus in nonobese (disorder)
394511005,Hyperosmolar non-ketotic state in type 2 diabetes mellitus
394511005,Hyperosmolar non-ketotic state in type 2 diabetes mellitus
394511005,Hyperosmolar non-ketotic state in type 2 diabetes mellitus (disorder)
422034002,Diabetic retinopathy associated with type II diabetes mellitus (disorder)
422034002,Diabetic retinopathy associated with type II diabetes mellitus
422034002,Retinopathy associated with non-insulin-dependent diabetes mellitus
422034002,Retinopathy associated with adult-onset type diabetes mellitus
422034002,Diabetic retinopathy associated with type 2 diabetes mellitus
422034002,Diabetes type 2 with retinopathy
422034002,Retinopathy co-occurrent and due to type 2 diabetes mellitus (disorder)
422034002,Retinopathy co-occurrent and due to type 2 diabetes mellitus
422034002,Retinopathy with type 2 diabetes mellitus
422034002,Retinopathy due to type 2 diabetes mellitus (disorder)
422034002,Retinopathy due to type 2 diabetes mellitus
731000119105,Chronic kidney disease stage 3 associated with type 2 diabetes mellitus
731000119105,Diabetic stage 3 chronic renal impairment associated with type 2 diabetes mellitus
731000119105,Diabetic stage 3 chronic renal impairment due to type 2 diabetes mellitus
731000119105,Chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder)
731000119105,Chronic kidney disease stage 3 due to type 2 diabetes mellitus
731000119105,Chronic kidney disease stage 3 due to type II diabetes mellitus
731000119105,Chronic kidney disease stage 3 associated with type 2 diabetes mellitus (disorder)
43781000000106,Type II diabetes mellitus with gangrene
43781000000106,Type II diabetes mellitus with gangrene
72061000119104,Osteomyelitis due to type 2 diabetes mellitus (disorder)
72061000119104,Osteomyelitis due to type 2 diabetes mellitus
83211000000102,Type II diabetes mellitus with neuropathic arthropathy
83211000000102,Type II diabetes mellitus with neuropathic arthropathy
84041000000107,Type II diabetes mellitus - poor control
84041000000107,Type II diabetes mellitus - poor control
87461000119100,Forefoot ulcer due to type 2 diabetes mellitus
87461000119100,Forefoot ulcer due to type 2 diabetes mellitus (disorder)
87461000119100,Ulcer of forefoot due to type 2 diabetes mellitus (disorder)
87461000119100,Ulcer of forefoot due to type 2 diabetes mellitus
97331000119101,Macular edema and retinopathy due to type 2 diabetes mellitus (disorder)
97331000119101,Macular edema and retinopathy due to type 2 diabetes mellitus
97331000119101,Macular oedema and retinopathy due to type 2 diabetes mellitus
104961000119108,Retinal ischemia due to type 2 diabetes mellitus
104961000119108,Retinal ischemia due to type 2 diabetes mellitus (disorder)
104961000119108,Retinal ischaemia due to type 2 diabetes mellitus
104961000119108,Retinal ischemia co-occurrent and due to type 2 diabetes mellitus (disorder)
104961000119108,Retinal ischaemia with type 2 diabetes mellitus
104961000119108,Retinal ischaemia co-occurrent and due to type 2 diabetes mellitus
104961000119108,Retinal ischemia with type 2 diabetes mellitus
104961000119108,Retinal ischemia co-occurrent and due to type 2 diabetes mellitus
104961000119108,Ischemia of retina due to type 2 diabetes mellitus (disorder)
104961000119108,Ischaemia of retina due to type 2 diabetes mellitus
104961000119108,Ischemia of retina due to type 2 diabetes mellitus
110181000119105,Peripheral sensory neuropathy due to type 2 diabetes mellitus
110181000119105,Peripheral sensory neuropathy due to type 2 diabetes mellitus (disorder)
127991000119101,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus
127991000119101,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus (disorder)
140101000119109,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus
140101000119109,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder)
140101000119109,Hypertension in chronic kidney disease stage 5 due to type II diabetes mellitus
140381000119104,Neuropathic toe ulcer due to type 2 diabetes mellitus (disorder)
140381000119104,Neuropathic toe ulcer due to type 2 diabetes mellitus
140381000119104,Neuropathic ulcer of toe due to type 2 diabetes mellitus (disorder)
140381000119104,Neuropathic ulcer of toe due to type 2 diabetes mellitus
157141000119108,Proteinuria due to type 2 diabetes mellitus
157141000119108,Proteinuria due to type 2 diabetes mellitus (disorder)
368051000119109,Hyperglycemia due to type 2 diabetes mellitus (disorder)
368051000119109,Hyperglycemia due to type 2 diabetes mellitus
368051000119109,Hyperglycaemia due to type 2 diabetes mellitus
754131000000109,Type 2 diabetic dietary review 
754131000000109,Type 2 diabetic dietary review
16745531000119108,Mild nonproliferative retinopathy of left eye due to diabetes mellitus type 2 (disorder)
16745531000119108,Mild nonproliferative retinopathy of left eye due to diabetes mellitus type 2
16746261000119108,Moderate nonproliferative retinopathy of right eye due to diabetes mellitus type 2
16746261000119108,Moderate nonproliferative retinopathy of right eye due to diabetes mellitus type 2 (disorder)
16747141000119104,Severe nonproliferative retinopathy of right eye due to diabetes mellitus type 2 (disorder)
16747141000119104,Severe nonproliferative retinopathy of right eye due to diabetes mellitus type 2
16749661000119102,Proliferative retinopathy of right eye due to diabetes mellitus type 2 (disorder)
16749661000119102,Proliferative retinopathy of right eye due to diabetes mellitus type 2
314888007,Type II diabetes mellitus with diabetic cataract
314888007,Type 2 diabetes mellitus with diabetic cataract
314888007,Non-insulin dependent diabetes mellitus with diabetic cataract
314888007,Type II diabetes mellitus with diabetic cataract (disorder)
314370005,Type II diabetes mellitus with mononeuropathy
314370005,Type 2 diabetes mellitus with mononeuropathy
314370005,Non-insulin dependent diabetes mellitus with mononeuropathy
314370005,Type II diabetes mellitus with mononeuropathy (disorder)
421075007,Ketoacidotic coma in type I diabetes mellitus (disorder)
421075007,Ketoacidotic coma in type I diabetes mellitus
421075007,Ketoacidotic coma in juvenile-onset type diabetes mellitus
421075007,Ketoacidotic coma in insulin-dependent diabetes mellitus
421075007,Ketoacidotic coma in type 1 diabetes mellitus
421075007,Diabetes mellitus type 1 with ketoacidotic coma
421075007,Ketoacidotic coma due to type 1 diabetes mellitus (disorder)
421075007,Ketoacidotic coma due to type 1 diabetes mellitus
408287009,Type 1 diabetes mellitus with exudative maculopathy (disorder)
408287009,Type 1 diabetes mellitus with exudative maculopathy
408287009,Type I diabetes mellitus with exudative maculopathy
314887002,Insulin dependent diabetes mellitus with diabetic cataract
314887002,Type 1 diabetes mellitus with diabetic cataract
314887002,Type I diabetes mellitus with diabetic cataract
314887002,Type I diabetes mellitus with diabetic cataract (disorder)
314368001,Type I diabetes mellitus with mononeuropathy
314368001,Type 1 diabetes mellitus with mononeuropathy
314368001,Insulin dependent diabetes mellitus with mononeuropathy
314368001,Type I diabetes mellitus with mononeuropathy (disorder)
199229001,"Pre-existing diabetes mellitus, insulin-dependent"
199229001,"Pre-existing diabetes mellitus, insulin-dependent (disorder)"
199229001,Pre-existing type 1 diabetes mellitus (disorder)
199229001,Pre-existing type 1 diabetes mellitus
190369008,Type 1 diabetes mellitus with gangrene
190369008,Insulin-dependent diabetes mellitus with gangrene
190369008,Type I diabetes mellitus with gangrene
190369008,Type I diabetes mellitus with gangrene (disorder)
190365002,Type 1 diabetes mellitus with neurological complications
190365002,Insulin-dependent diabetes mellitus with neurological complications
190365002,Type I diabetes mellitus with neurological complications
190365002,Type I diabetes mellitus with neurological complications (disorder)
190355008,"Diabetes mellitus, juvenile type, with peripheral circulatory disorder"
190355008,"Diabetes mellitus, juvenile type, with peripheral circulatory disorder (disorder)"
190334006,"Diabetes mellitus, juvenile type, with ketoacidotic coma"
190334006,"Diabetes mellitus, juvenile type, with ketoacidotic coma (disorder)"
28032008,Insulin dependent diabetes mellitus type IB
28032008,Primary autoimmune diabetes mellitus
28032008,Insulin dependent diabetes mellitus type IB (disorder)
28032008,Insulin dependent diabetes mellitus type 1B
28032008,Idiopathic type 1 diabetes mellitus
279321000000104,Diabetes type 2 review (regime/therapy)
279321000000104,Diabetes type 2 review
279321000000104,Diabetes type II review
60951000119105,Blindness due to type 2 diabetes mellitus
60951000119105,Blindness due to type 2 diabetes mellitus (disorder)
60951000119105,Blindness co-occurrent and due to type 2 diabetes mellitus (disorder)
60951000119105,Blindness co-occurrent and due to type 2 diabetes mellitus
24471000000103,Type 2 diabetes on insulin
24471000000103,Type 2 diabetes on insulin (finding)
24471000000103,Type II diabetes on insulin
24471000000103,Type 2 diabetic on insulin (finding)
24471000000103,Type 2 diabetic on insulin
1531000119102,Diabetic dermopathy associated with diabetes mellitus type 2
1531000119102,Dermopathy due to type 2 diabetes mellitus (disorder)
1531000119102,Dermopathy due to type 2 diabetes mellitus
1531000119102,Diabetic dermopathy associated with diabetes mellitus type 2 (disorder)
1491000119102,Diabetic vitreous haemorrhage associated with type II diabetes mellitus
1491000119102,Diabetic vitreous hemorrhage associated with type II diabetes mellitus
1491000119102,Diabetic vitreous hemorrhage associated with type 2 diabetes mellitus
1491000119102,Diabetic vitreous haemorrhage associated with type 2 diabetes mellitus
1491000119102,Vitreous haemorrhage co-occurrent and due to type 2 diabetes mellitus
1491000119102,Vitreous hemorrhage co-occurrent and due to type 2 diabetes mellitus
1491000119102,Vitreous hemorrhage co-occurrent and due to type 2 diabetes mellitus (disorder)
1491000119102,Vitreous hemorrhage with type 2 diabetes mellitus
1491000119102,Vitreous haemorrhage with type 2 diabetes mellitus
1491000119102,Vitreous haemorrhage due to type 2 diabetes mellitus
1491000119102,Vitreous hemorrhage due to type 2 diabetes mellitus
1491000119102,Vitreous hemorrhage due to type 2 diabetes mellitus (disorder)
1491000119102,Diabetic vitreous hemorrhage associated with type II diabetes mellitus (disorder)
771000119108,Chronic renal impairment associated with type II diabetes mellitus
771000119108,Diabetic chronic renal impairment associated with type 2 diabetes mellitus
771000119108,Chronic renal impairment associated with type II diabetes mellitus (disorder)
771000119108,Chronic renal impairment associated with type 2 diabetes mellitus
771000119108,Chronic renal impairment due to type II diabetes mellitus
771000119108,Diabetic chronic renal impairment due to type 2 diabetes mellitus
771000119108,Chronic kidney disease due to type 2 diabetes mellitus
771000119108,Chronic renal impairment due to type 2 diabetes mellitus
771000119108,Chronic kidney disease due to type 2 diabetes mellitus (disorder)
201000119106,Disorder associated with well controlled type 2 diabetes mellitus
201000119106,Disorder associated with well controlled type 2 diabetes mellitus (disorder)
201000119106,Disorder due to well controlled type 2 diabetes mellitus (disorder)
201000119106,Disorder due to well controlled type 2 diabetes mellitus
789570006,Neuropathic ulcer of midfoot due to type 2 diabetes mellitus
789570006,Neuropathic ulcer of midfoot due to type 2 diabetes mellitus (disorder)
769220000,Macular edema co-occurrent and due to type 2 diabetes mellitus
769220000,Macular edema co-occurrent and due to type 2 diabetes mellitus (disorder)
769220000,Macular edema due to type 2 diabetes mellitus
769220000,Macular oedema due to type 2 diabetes mellitus
769220000,Macular oedema co-occurrent and due to type 2 diabetes mellitus
769220000,Macular edema due to type 2 diabetes mellitus (disorder)
713703005,Gastroparesis due to type 2 diabetes mellitus (disorder)
713703005,Gastroparesis due to type 2 diabetes mellitus
713703005,Gastroparesis due to diabetes mellitus type II
713703005,Gastroparesis co-occurrent and due to type 2 diabetes mellitus (disorder)
713703005,Gastroparesis co-occurrent and due to type 2 diabetes mellitus
713703005,Gastroparesis with type 2 diabetes mellitus
472969004,History of diabetes mellitus type 2 (situation)
472969004,History of diabetes mellitus type 2
472969004,History of diabetes mellitus type II
472969004,H/O diabetes mellitus type 2
428274007,Dietary education for type II diabetes mellitus (procedure)
428274007,Dietary education for type II diabetes mellitus
428274007,Dietary education for type 2 diabetes mellitus
428274007,Dietary advice for type II diabetes
424989000,Diabetic gastroparesis associated with type 2 diabetes mellitus (disorder)
424989000,Diabetic gastroparesis associated with type 2 diabetes mellitus
424989000,Diabetes type 2 with gastroparesis
424989000,Type II diabetes mellitus with gastroparesis
424989000,Type 2 diabetes mellitus with gastroparesis
421779007,Exudative maculopathy associated with type II diabetes mellitus (disorder)
421779007,Exudative maculopathy associated with type II diabetes mellitus
421779007,Exudative maculopathy associated with type 2 diabetes mellitus
421779007,Exudative maculopathy co-occurrent and due to type 2 diabetes mellitus (disorder)
421779007,Exudative maculopathy with type 2 diabetes mellitus
421779007,Exudative maculopathy co-occurrent and due to type 2 diabetes mellitus
421779007,Exudative maculopathy due to type 2 diabetes mellitus (disorder)
421779007,Exudative maculopathy due to type 2 diabetes mellitus
421779007,Exudative maculopathy associated with type 2 diabetes mellitus
421326000,Neurologic disorder associated with type II diabetes mellitus (disorder)
421326000,Neurologic disorder associated with type II diabetes mellitus
421326000,Neurologic disorder associated with type 2 diabetes mellitus
421326000,Neurologic complication of adult-onset type diabetes mellitus
421326000,Diabetes type 2 with neurological disorder
421326000,Neurological disorder co-occurrent and due to type 2 diabetes mellitus (disorder)
421326000,Neurological disorder co-occurrent and due to type 2 diabetes mellitus
421326000,Neurological disorder with diabetes type 2
421326000,Neurological disorder with type 2 diabetes mellitus
421326000,Disorder of nervous system due to type 2 diabetes mellitus (disorder)
421326000,Disorder of nervous system due to type 2 diabetes mellitus
420436000,Mononeuropathy associated with type II diabetes mellitus (disorder)
420436000,Mononeuropathy associated with type II diabetes mellitus
420436000,Mononeuropathy associated with non-insulin dependent diabetes mellitus
420436000,Mononeuropathy associated with type 2 diabetes mellitus
420436000,Mononeuropathy co-occurrent and due to type 2 diabetes mellitus (disorder)
420436000,Mononeuropathy co-occurrent and due to type 2 diabetes mellitus
420436000,Mononeuropathy with type 2 diabetes mellitus
420436000,Mononeuropathy due to type 2 diabetes mellitus (disorder)
420436000,Mononeuropathy due to type 2 diabetes mellitus
408417004,Type 2 diabetes mellitus with exudative maculopathy (disorder)
408417004,Type 2 diabetes mellitus with exudative maculopathy
408417004,Type II diabetes mellitus with exudative maculopathy
237599002,Insulin-treated non-insulin-dependent diabetes mellitus
237599002,NIDDM - Insulin-treated non-insulin-dependent diabetes mellitus
237599002,Insulin-treated non-insulin-dependent diabetes mellitus (disorder)
237599002,Insulin treated Type II diabetes mellitus
237599002,Insulin treated non-insulin dependent diabetes mellitus
237599002,Insulin treated type 2 diabetes mellitus
237599002,Insulin treated type 2 diabetes mellitus (disorder)
237599002,Diabetes type 2 on insulin
279301000000108,Diabetes type 1 review 
279301000000108,Diabetes type 1 review
1561000119105,Diabetic peripheral neuropathy associated with type I diabetes mellitus
1561000119105,Diabetic peripheral neuropathy associated with type 1 diabetes mellitus
1561000119105,Diabetic peripheral neuropathy associated with type I diabetes mellitus (disorder)
789572003,Ulcer of midfoot due to type 1 diabetes mellitus
789572003,Ulcer of midfoot due to type 1 diabetes mellitus (disorder)
769219006,Macular edema due to type 1 diabetes mellitus
769219006,Macular edema co-occurrent and due to type 1 diabetes mellitus
769219006,Macular oedema co-occurrent and due to type 1 diabetes mellitus
769219006,Macular oedema due to type 1 diabetes mellitus
769219006,Macular edema co-occurrent and due to type 1 diabetes mellitus (disorder)
769219006,Macular edema due to type 1 diabetes mellitus (disorder)
716020005,Diabetic embryopathy (disorder)
716020005,Diabetic embryopathy
609564002,Pre-existing type 1 diabetes mellitus in pregnancy
609564002,Pre-existing type 1 diabetes mellitus in pregnancy (disorder)
422228004,Multiple complications of type I diabetes mellitus (disorder)
422228004,Multiple complications of type I diabetes mellitus
422228004,Multiple complications of type 1 diabetes mellitus
422228004,Multiple complications due to type 1 diabetes mellitus (disorder)
422228004,Multiple complications due to type 1 diabetes mellitus
421437000,Hypoglycemic coma in type I diabetes mellitus (disorder)
421437000,Hypoglycemic coma in type I diabetes mellitus
421437000,Hypoglycaemic coma in type I diabetes mellitus
421437000,Hypoglycaemic coma in type 1 diabetes mellitus
421437000,Hypoglycemic coma in type 1 diabetes mellitus
421437000,Diabetes type 1 with hypoglycemic coma
421437000,Diabetes type 1 with hypoglycaemic coma
421437000,Hypoglycemic coma due to type 1 diabetes mellitus (disorder)
421437000,Hypoglycaemic coma due to type 1 diabetes mellitus
421437000,Hypoglycemic coma due to type 1 diabetes mellitus
420789003,Diabetic retinopathy associated with type I diabetes mellitus (disorder)
420789003,Diabetic retinopathy associated with type I diabetes mellitus
420789003,Diabetic retinopathy associated with type 1 diabetes mellitus
420789003,Diabetes type 1 with retinopathy
420789003,Retinopathy co-occurrent and due to type 1 diabetes mellitus (disorder)
420789003,Retinopathy co-occurrent and due to type 1 diabetes mellitus
420789003,Retinopathy with type 1 diabetes mellitus
420789003,Retinopathy due to type 1 diabetes mellitus (disorder)
420789003,Retinopathy due to type 1 diabetes mellitus
10661671000119102,Ulcer of right foot co-occurrent and due to diabetes mellitus type 2 (disorder)
10661671000119102,Diabetic ulcer of right foot due to diabetes mellitus type 2
10661671000119102,Diabetes type 2 with diabetic ulcer of right foot
10661671000119102,Ulcer of right foot co-occurrent and due to diabetes mellitus type 2
10661671000119102,Ulcer of right foot due to type 2 diabetes mellitus (disorder)
10661671000119102,Ulcer of right foot due to type 2 diabetes mellitus
81531005,NIDDM in obese
81531005,Diabetes mellitus type 2 in obese
81531005,Diabetes mellitus type 2 in obese (disorder)
81531005,Type 2 diabetes mellitus in obese
198661000000102,Type 1 diabetes mellitus with gastroparesis (disorder)
198661000000102,Type 1 diabetes mellitus with gastroparesis
198661000000102,Type I diabetes mellitus with gastroparesis
401109007,Type 1 diabetes mellitus with persistent proteinuria (disorder)
401109007,Type 1 diabetes mellitus with persistent proteinuria
427571000,Amyotrophy due to type 1 diabetes mellitus (disorder)
427571000,Amyotrophy due to type 1 diabetes mellitus
427571000,Lumbosacral radiculoplexus neuropathy co-occurrent and due to type 1 diabetes mellitus (disorder)
427571000,Lumbosacral radiculoplexus neuropathy with type 1 diabetes mellitus
427571000,Lumbosacral radiculoplexus neuropathy co-occurrent and due to type 1 diabetes mellitus
427571000,Lumbosacral radiculoplexus neuropathy with type I diabetes mellitus
427571000,Lumbosacral radiculoplexus neuropathy due to type 1 diabetes mellitus (disorder)
427571000,Lumbosacral radiculoplexus neuropathy due to type 1 diabetes mellitus
18521000119106,Microalbuminuria due to type 1 diabetes mellitus
18521000119106,Microalbuminuria due to type 1 diabetes mellitus (disorder)
43591000000102,Type I diabetes mellitus with gangrene
43591000000102,Type I diabetes mellitus with gangrene
71771000119100,Type 1 diabetes mellitus with neuropathic arthropathy
71771000119100,Diabetic neuropathic arthropathy due to type 1 diabetes mellitus (disorder)
71771000119100,Neuropathic arthropathy due to type 1 diabetes mellitus
71771000119100,Diabetic neuropathic arthropathy due to type 1 diabetes mellitus
71771000119100,Diabetes mellitus type 1 with diabetic Charcot's arthropathy
71771000119100,Neuropathic arthropathy due to type 1 diabetes mellitus (disorder)
72041000119103,Osteomyelitis due to type 1 diabetes mellitus (disorder)
72041000119103,Osteomyelitis due to type 1 diabetes mellitus
82581000119105,Rubeosis iridis due to type 1 diabetes mellitus
82581000119105,Rubeosis iridis due to type 1 diabetes mellitus (disorder)
82581000119105,Rubeosis iridis co-occurrent and due to type 1 diabetes mellitus (disorder)
82581000119105,Rubeosis iridis with type 1 diabetes mellitus
82581000119105,Rubeosis iridis co-occurrent and due to type 1 diabetes mellitus
84371000119108,Hypoglycemia due to type 1 diabetes mellitus
84371000119108,Hypoglycemia due to type 1 diabetes mellitus (disorder)
84371000119108,Hypoglycaemia due to type 1 diabetes mellitus
90721000119101,Chronic kidney disease stage 1 due to type 1 diabetes mellitus (disorder)
90721000119101,Chronic kidney disease stage 1 due to type 1 diabetes mellitus
90721000119101,Chronic kidney disease stage 1 due to type I diabetes mellitus
90761000119106,Chronic kidney disease stage 5 due to type 1 diabetes mellitus (disorder)
90761000119106,Chronic kidney disease stage 5 due to type 1 diabetes mellitus
90761000119106,Chronic kidney disease stage 5 due to type I diabetes mellitus
104941000119109,Retinal ischemia due to type 1 diabetes mellitus
104941000119109,Retinal ischaemia due to type 1 diabetes mellitus
104941000119109,Retinal ischemia due to type 1 diabetes mellitus (disorder)
104941000119109,Retinal ischaemia with type 1 diabetes mellitus
104941000119109,Retinal ischemia co-occurrent and due to type 1 diabetes mellitus (disorder)
104941000119109,Retinal ischemia with type 1 diabetes mellitus
104941000119109,Retinal ischaemia co-occurrent and due to type 1 diabetes mellitus
104941000119109,Retinal ischemia co-occurrent and due to type 1 diabetes mellitus
104941000119109,Ischemia of retina due to type 1 diabetes mellitus
104941000119109,Ischemia of retina due to type 1 diabetes mellitus (disorder)
104941000119109,Ischaemia of retina due to type 1 diabetes mellitus
120711000119108,Hypoglycaemic unawareness in type 1 diabetes mellitus
120711000119108,Hypoglycemic unawareness in type 1 diabetes mellitus
120711000119108,Hypoglycemic unawareness in type 1 diabetes mellitus (disorder)
120711000119108,Hypoglycaemic unawareness due to type 1 diabetes mellitus
120711000119108,Hypoglycemic unawareness due to type 1 diabetes mellitus
120711000119108,Hypoglycemic unawareness due to type 1 diabetes mellitus (disorder)
138891000119109,Moderate nonproliferative retinopathy due to type 1 diabetes mellitus (disorder)
138891000119109,Moderate nonproliferative retinopathy due to type 1 diabetes mellitus
138891000119109,Moderate nonproliferative retinopathy co-occurrent and due to type 1 diabetes mellitus (disorder)
138891000119109,Moderate nonproliferative retinopathy co-occurrent and due to type 1 diabetes mellitus
243421000119104,Proteinuria due to type 1 diabetes mellitus (disorder)
243421000119104,Proteinuria due to type 1 diabetes mellitus
300121000000105,Diabetes mellitus type I diet education (procedure)
300121000000105,Dietary advice for type I diabetes
300121000000105,Diabetes mellitus type I diet education
367991000119101,Hyperglycemia due to type 1 diabetes mellitus
367991000119101,Hyperglycaemia due to type 1 diabetes mellitus
367991000119101,Hyperglycemia due to type 1 diabetes mellitus (disorder)
368561000119102,Hyperosmolarity due to type 1 diabetes mellitus (disorder)
368561000119102,Hyperosmolarity due to type 1 diabetes mellitus
888201000000109,Type I diabetes mellitus in remission 
888201000000109,Type I diabetes mellitus in remission
16697421000119103,Moderate nonproliferative retinopathy of left eye due to diabetes mellitus type 1
16697421000119103,Moderate nonproliferative retinopathy of left eye due to diabetes mellitus type 1 (disorder)
16745411000119104,Mild nonproliferative retinopathy of both eyes due to diabetes mellitus type 1
16745411000119104,Mild nonproliferative retinopathy of bilateral eyes due to diabetes mellitus type 1 (disorder)
16745411000119104,Mild nonproliferative retinopathy of bilateral eyes due to diabetes mellitus type 1
16745411000119104,Bilateral mild nonproliferative retinopathy due to diabetes mellitus type 1
