SnomedCTConceptId,Term
726841000000101,Failed attempt to stop smoking
726831000000105,Failed attempt to stop smoking (finding)
726831000000105,Failed attempt to stop smoking
595501000000101,Tobacco consumption NOS (observable entity)
595501000000101,Tobacco consumption NOS
527161000000105,Smoking cessation advice declined 
527161000000105,Smoking cessation advice declined
527151000000107,Smoking cessation advice declined (situation)
527151000000107,Smoking cessation advice declined
526411000000103,Smoking cessation programme declined (finding)
526411000000103,Smoking cessation programme declined
517271000000101,Current smoker annual review
517271000000101,Current smoker annual review (procedure)
510681000000102,Referral to NHS stop smoking service
510681000000102,Referral to NHS stop smoking service
510581000000103,Current smoker annual review - enhanced services administration
510581000000103,Current smoker annual review - enhanced services administration
510571000000100,Current smoker annual review - enhanced services administration
510571000000100,Current smoker annual review - enhanced services administration
507731000000108,Brief intervention for smoking cessation 
507731000000108,Brief intervention for smoking cessation
507721000000106,Brief intervention for smoking cessation 
507721000000106,Brief intervention for smoking cessation
506491000000102,Brief intervention for smoking cessation (procedure)
506491000000102,Brief intervention for smoking cessation
505651000000103,Current smoker annual review - enhanced services administration (procedure)
505651000000103,Current smoker annual review - enhanced services administration
505651000000103,Current smoker annual review (procedure)
505651000000103,Current smoker annual review
505651000000103,Current smoker annual review (regime/therapy)
505301000000107,Referral to NHS (National Health Service) smoking cessation service 
505301000000107,Referral to NHS (National Health Service) smoking cessation service
505281000000106,Referral to National Health Service stop smoking service (procedure)
505281000000106,Referral to National Health Service stop smoking service
505281000000106,Referral to NHS (National Health Service) stop smoking service
428041000124106,Occasional tobacco smoker
428041000124106,Occasional tobacco smoker (finding)
428041000124106,Occasional smoker
375931000000105,Chronic obstructive pulmonary disease structured smoking assessment declined - enhanced services administration 
375931000000105,Chronic obstructive pulmonary disease structured smoking assessment declined - enhanced services administration
375921000000108,Chronic obstructive pulmonary disease structured smoking assessment declined - enhanced services administration 
375921000000108,Chronic obstructive pulmonary disease structured smoking assessment declined - enhanced services administration
375911000000102,Chronic obstructive pulmonary disease structured smoking assessment declined - enhanced services administration (procedure)
375911000000102,Chronic obstructive pulmonary disease structured smoking assessment declined
375911000000102,Chronic obstructive pulmonary disease structured smoking assessment declined - enhanced services administration (situation)
375911000000102,Chronic obstructive pulmonary disease structured smoking assessment declined (situation)
375871000000104,Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration 
375871000000104,Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration
375861000000106,Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration 
375861000000106,Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration
375851000000108,Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration (procedure)
375851000000108,Referred for chronic obstructive pulmonary disease structured smoking assessment
375851000000108,Referred for chronic obstructive pulmonary disease structured smoking assessment - enhanced services administration (situation)
375851000000108,Referred for chronic obstructive pulmonary disease structured smoking assessment (finding)
203191000000107,Wants to stop smoking (finding)
203191000000107,Wants to stop smoking
201941000000100,Attends smoking cessation clinic not at practice (finding)
201941000000100,Attends smoking cessation clinic not at practice
117791000000101,Minutes from waking to first tobacco consumption
117791000000101,Minutes from waking to first tobacco consumption
111321000000109,Minutes from waking to first tobacco consumption
111321000000109,Minutes from waking to first tobacco consumption
81821000000106,Seen by smoking cessation advisor
81821000000106,Seen by smoking cessation advisor
78751000000105,Reason for restarting smoking
78751000000105,Reason for restarting smoking
77421000000108,Seen by smoking cessation advisor
77421000000108,Seen by smoking cessation advisor
46481000000107,Reason for restarting smoking
46481000000107,Reason for restarting smoking
44341000000100,Reason for restarting smoking (observable entity)
44341000000100,Reason for restarting smoking
41301000000101,Reason for restarting smoking
41301000000101,Reason for restarting smoking
39041000000103,Reason for restarting smoking
39041000000103,Reason for restarting smoking
36901000000109,DNA - Did not attend smoking cessation clinic
36901000000109,DNA - Did not attend smoking cessation clinic
36891000000108,DNA - Did not attend smoking cessation clinic
36891000000108,DNA - Did not attend smoking cessation clinic
25261000000107,DNA - Did not attend smoking cessation clinic
25261000000107,DNA - Did not attend smoking cessation clinic (finding)
25261000000107,Did not attend smoking cessation clinic
25261000000107,Did not attend smoking cessation clinic (finding)
25261000000107,Did not attend smoking cessation clinic
771155005,Brief intervention for smoking cessation
771155005,Brief intervention for smoking cessation (procedure)
770729006,Referral for brief intervention for smoking cessation
770729006,Referral for brief intervention for smoking cessation (procedure)
711081005,Negotiation of date for cessation of smoking
711081005,Negotiation of date for cessation of smoking (procedure)
699033005,Provision of smoking cessation leaflet
699033005,Provision of smoking cessation leaflet (procedure)
698289004,Hookah pipe smoker
698289004,Water pipe smoker
698289004,Hookah pipe smoker (finding)
449868002,Smokes tobacco daily
449868002,Smokes tobacco daily (finding)
446172000,Failed attempt to stop smoking (finding)
446172000,Failed attempt to stop smoking
413173009,Minutes from waking to first tobacco consumption (observable entity)
413173009,Minutes from waking to first tobacco consumption
401201003,Cigarette pack-years (observable entity)
401201003,Cigarette pack-years
401159003,Reason for restarting smoking (observable entity)
401159003,Reason for restarting smoking
401068004,Seen by smoking cessation advisor (finding)
401068004,Seen by smoking cessation advisor
395700008,Referral to smoking cessation advisor (procedure)
395700008,Referral to smoking cessation advisor
395700008,Referral: smok cessatn advisor
395645002,Referral to smoking cessation advisor
395645002,Referral to smoking cessation advisor
395645002,Referral to smoking cessation advisor (procedure)
395600001,Referral to smoking cessation advisor
395600001,Referral to smoking cessation advisor
395600001,Referral to smoking cessation advisor (procedure)
394873005,Not interested in stopping smoking (finding)
394873005,Not interested in stopping smoking
394872000,Ready to stop smoking (finding)
394872000,Ready to stop smoking
394871007,Thinking about stopping smoking (observable entity)
394871007,Thinking about stopping smoking
394871007,Thinking about stopping smoking (finding)
365982000,Tobacco smoking consumption - finding
365982000,Finding of tobacco smoking consumption (finding)
365982000,Finding of tobacco smoking consumption
365981007,Tobacco smoking behavior - finding
365981007,Finding of tobacco smoking behavior (finding)
365981007,Tobacco smoking behaviour - finding
365981007,Smoking
365981007,Finding of tobacco smoking behavior
365981007,Finding of tobacco smoking behaviour
315232003,Referral to stop-smoking clinic
315232003,Referral to stop-smoking clinic (procedure)
308438006,Smoking restarted - finding
308438006,Smoking restarted (life style)
308438006,Smoking restarted (finding)
308438006,Smoking restarted
308438006,Smoking restarted
273738001,Reasons for smoking scale
273738001,RFS - Reasons for smoking scale
273738001,Reasons for smoking scale (assessment scale)
273632007,MFS - Motives for smoking scale
273632007,Motives for smoking scale
273632007,Motives for smoking scale (assessment scale)
266394006,Simple chronic bronchitis
266394006,Smokers' cough
266394006,Tracheobronchitis - senile
266394006,Smoker's cough
266394006,Cough - smoker's
266394006,(Simple chronic bronchitis) or (smoker's cough) or (senile tracheobronchitis)
266394006,(Simple chronic bronchitis) or (smoker's cough) or (senile tracheobronchitis)
266394006,(Simple chronic bronchitis) or (smoker's cough) or (senile tracheobronchitis) (disorder)
230065006,Chain smoker
230065006,Chain smoker (life style)
230065006,Chain smoker (finding)
230064005,Very heavy cigarette smoker
230064005,Very heavy cigarette smoker (life style)
230064005,Very heavy cigarette smoker (finding)
230063004,Heavy cigarette smoker
230063004,Heavy cigarette smoker (life style)
230063004,Heavy cigarette smoker (finding)
230062009,Moderate cigarette smoker
230062009,Moderate cigarette smoker (life style)
230062009,Moderate cigarette smoker (finding)
230060001,Light cigarette smoker
230060001,Light cigarette smoker (life style)
230060001,Light cigarette smoker (finding)
230059006,Trivial cigarette smoker
230059006,Occasional cigarette smoker
230059006,Occasional cigarette smoker (life style)
230059006,Occasional cigarette smoker (finding)
230058003,Pipe tobacco consumption
230058003,Pipe tobacco consumption (observable entity)
230057008,Cigar consumption
230057008,Cigar consumption (observable entity)
230056004,Cigarette consumption
230056004,Cigarette consumption (observable entity)
225934006,Smokes in bed
225934006,Smokes in bed (finding)
183871002,Referral to stop-smoking clinic
183871002,Referral to stop-smoking clinic
183871002,Referral to stop-smoking clinic (procedure)
155567003,(Simple chronic bronchitis) or (smoker's cough) or (senile tracheobronchitis)
155567003,Smoker's cough
155567003,Simple chronic bronchitis
155567003,Cough - smoker's
155567003,Tracheobronchitis - senile
155567003,Smokers' cough
155567003,(Simple chronic bronchitis) or (smoker's cough) or (senile tracheobronchitis)
155567003,(Simple chronic bronchitis) or (smoker's cough) or (senile tracheobronchitis) (disorder)
152100002,Referral to stop-smoking clinic
152100002,Referral to stop-smoking clinic
152100002,Referral to stop-smoking clinic (procedure)
134406006,Smoking reduced
134406006,Smoking reduced (observable entity)
134406006,Smoking reduced (finding)
110483000,Tobacco user
110483000,Tobacco user (life style)
110483000,Tobacco user (finding)
110483000,Tobacco use
82302008,Pipe smoker
82302008,Pipe smoker (life style)
82302008,Pipe smoker (finding)
77176002,Smoker
77176002,"Smoker, NOS"
77176002,Current smoker
77176002,Smoker (life style)
77176002,Smoker (finding)
77176002,Smoking
66562002,Cigarette smoking tobacco
66562002,Cigarette smoking tobacco (substance)
65568007,Cigarette smoker
65568007,"Cigarette smoker, NOS"
65568007,Cigarette smoker (life style)
65568007,Cigarette smoker (finding)
59978006,Cigar smoker
59978006,Cigar smoker (life style)
59978006,Cigar smoker (finding)
56771006,Heavy smoker (over 20 per day)
56771006,Heavy smoker (over 20 per day) (life style)
56771006,Heavy smoker (over 20 per day) (finding)
56578002,Moderate smoker (20 or less per day)
56578002,Moderate smoker (20 or less per day) (life style)
56578002,Moderate smoker (20 or less per day) (finding)
46802002,Smokers' cough
46802002,Cigarette cough
46802002,Smokers' cough (disorder)
26663004,Cigar smoking tobacco
26663004,Cigar smoking tobacco (substance)
6368002,Cigarette cough
6368002,Cigarette cough
6368002,Cigarette cough (qualifier value)
