SnomedCTConceptId,Term
8798011000001109,Warfarin 10mg/5ml oral suspension (product)
8798011000001109,Warfarin 10mg/5ml oral suspension
8797911000001107,Warfarin 10mg/5ml oral solution (product)
8797911000001107,Warfarin 10mg/5ml oral solution
8733211000001101,Warfarin 2mg/5ml oral suspension (Special Order) (product)
8733211000001101,Warfarin 2mg/5ml oral suspension (Special Order)
8732411000001106,Warfarin 5mg/5ml oral suspension (Special Order) (product)
8732411000001106,Warfarin 5mg/5ml oral suspension (Special Order)
8731411000001101,Warfarin 2mg/5ml oral solution (Special Order) (product)
8731411000001101,Warfarin 2mg/5ml oral solution (Special Order)
8730911000001102,Warfarin 5mg/5ml oral solution (Special Order) (product)
8730911000001102,Warfarin 5mg/5ml oral solution (Special Order)
8730111000001100,Warfarin 1mg/5ml oral suspension (Special Order) (product)
8730111000001100,Warfarin 1mg/5ml oral suspension (Special Order)
8729811000001101,Warfarin 1mg/5ml oral solution (Special Order) (product)
8729811000001101,Warfarin 1mg/5ml oral solution (Special Order)
8729111000001108,Warfarin 3mg/5ml oral suspension (Special Order) (product)
8729111000001108,Warfarin 3mg/5ml oral suspension (Special Order)
8728611000001109,Warfarin 3mg/5ml oral solution (Special Order) (product)
8728611000001109,Warfarin 3mg/5ml oral solution (Special Order)
8728311000001104,Warfarin 10mg/5ml oral suspension (Special Order) (product)
8728311000001104,Warfarin 10mg/5ml oral suspension (Special Order)
8728011000001102,Warfarin 10mg/5ml oral solution (Special Order) (product)
8728011000001102,Warfarin 10mg/5ml oral solution (Special Order)
3659711000001104,Warfarin 500microgram tablets (A A H Pharmaceuticals Ltd) (product)
3659711000001104,Warfarin 500microgram tablets (A A H Pharmaceuticals Ltd)
34759911000001108,Warfarin 500microgram tablets (Sun Pharmaceuticals UK Ltd) (product)
34759911000001108,Warfarin 500microgram tablets (Sun Pharmaceuticals UK Ltd)
34759911000001108,Warfarin 500microgram tablets (Sun Pharmaceutical Industries Europe B.V.)
10139311000001101,Warfarin 5mg tablets (Zentiva Pharma UK Ltd)
10139311000001101,Warfarin 5mg tablets (Zentiva Pharma UK Ltd) (product)
10139311000001101,Warfarin 5mg tablets (Winthrop Pharmaceuticals UK Ltd) (product)
10139311000001101,Warfarin 5mg tablets (Winthrop Pharmaceuticals UK Ltd)
10139311000001101,Warfarin 5mg tablets (Zentiva)
10139111000001103,Warfarin 3mg tablets (Zentiva Pharma UK Ltd)
10139111000001103,Warfarin 3mg tablets (Zentiva Pharma UK Ltd) (product)
10139111000001103,Warfarin 3mg tablets (Winthrop Pharmaceuticals UK Ltd) (product)
10139111000001103,Warfarin 3mg tablets (Winthrop Pharmaceuticals UK Ltd)
10139111000001103,Warfarin 3mg tablets (Zentiva)
10138911000001108,Warfarin 1mg tablets (Zentiva Pharma UK Ltd)
10138911000001108,Warfarin 1mg tablets (Zentiva Pharma UK Ltd) (product)
10138911000001108,Warfarin 1mg tablets (Winthrop Pharmaceuticals UK Ltd) (product)
10138911000001108,Warfarin 1mg tablets (Winthrop Pharmaceuticals UK Ltd)
10138911000001108,Warfarin 1mg tablets (Zentiva)
9798311000001105,Warfarin 1mg tablets (Almus Pharmaceutical Ltd) (product)
9798311000001105,Warfarin 1mg tablets (Almus Pharmaceutical Ltd)
9798311000001105,Warfarin 1mg tablets (Almus Pharmaceuticals Ltd)
9798011000001107,Warfarin 3mg tablets (Almus Pharmaceutical Ltd) (product)
9798011000001107,Warfarin 3mg tablets (Almus Pharmaceutical Ltd)
9798011000001107,Warfarin 3mg tablets (Almus Pharmaceuticals Ltd)
9797411000001102,Warfarin 5mg tablets (Almus Pharmaceutical Ltd) (product)
9797411000001102,Warfarin 5mg tablets (Almus Pharmaceutical Ltd)
9797411000001102,Warfarin 5mg tablets (Almus Pharmaceuticals Ltd)
