SnomedCTConceptId,Term
318248001,Product containing precisely verapamil hydrochloride 160 milligram/1 each conventional release oral tablet (clinical drug)
318248001,Product containing precisely verapamil hydrochloride 160 milligram/1 each conventional release oral tablet
318248001,Verapamil 160mg tablets
318250009,Verapamil hydrochloride 240mg m/r capsule
318250009,Verapamil hydrochloride 240mg m/r capsule (substance)
318250009,Verapamil hydrochloride 240mg m/r capsule (product)
318250009,Verapamil 240mg modified-release capsules
318251008,Verapamil hydrochloride 180mg m/r capsule
318251008,Verapamil hydrochloride 180mg m/r capsule (substance)
318251008,Verapamil hydrochloride 180mg m/r capsule (product)
318251008,Verapamil 180mg modified-release capsules
318588005,Atenolol+nifedipine 50mg/20mg m/r capsule
318588005,Atenolol+nifedipine 50mg/20mg m/r capsule (substance)
318588005,Atenolol+nifedipine 50mg/20mg m/r capsule (product)
318588005,Atenolol 50mg / nifedipine 20mg m/r capsule (product)
318588005,Atenolol 50mg / nifedipine 20mg m/r capsule
318588005,Atenolol 50mg / Nifedipine 20mg modified-release capsules
318975001,Trandolapril+verapamil hydrochloride 2mg/180mg m/r capsule
318975001,Trandolapril+verapamil hydrochloride 2mg/180mg m/r capsule (substance)
318975001,Trandolapril+verapamil hydrochloride 2mg/180mg m/r capsule (product)
318975001,Verapamil 180mg modified-release / Trandolapril 2mg capsules
319180004,Diltiazem hydrochloride 90mg m/r tablet
319180004,Diltiazem hydrochloride 90mg m/r tablet (substance)
319180004,Diltiazem hydrochloride 90mg m/r tablet (product)
319180004,Diltiazem 90mg modified-release tablets
319181000,Diltiazem hydrochloride 300mg m/r capsule
319181000,Diltiazem hydrochloride 300mg m/r capsule (substance)
319181000,Diltiazem hydrochloride 300mg m/r capsule (product)
319181000,Diltiazem 300mg modified-release capsules
319182007,Diltiazem hydrochloride 90mg m/r capsule
319182007,Diltiazem hydrochloride 90mg m/r capsule (substance)
319182007,Diltiazem hydrochloride 90mg m/r capsule (product)
319182007,Diltiazem 90mg modified-release capsules
319183002,Diltiazem hydrochloride 120mg m/r capsule
319183002,Diltiazem hydrochloride 120mg m/r capsule (substance)
319183002,Diltiazem hydrochloride 120mg m/r capsule (product)
319183002,Diltiazem 120mg modified-release capsules
319184008,Diltiazem hydrochloride 180mg m/r capsule
319184008,Diltiazem hydrochloride 180mg m/r capsule (substance)
319184008,Diltiazem hydrochloride 180mg m/r capsule (product)
319184008,Diltiazem 180mg modified-release capsules
319185009,Diltiazem hydrochloride 60mg m/r capsule
319185009,Diltiazem hydrochloride 60mg m/r capsule (substance)
319185009,Diltiazem hydrochloride 60mg m/r capsule (product)
319185009,Diltiazem 60mg modified-release capsules
319186005,Diltiazem hydrochloride 240mg m/r capsule
319186005,Diltiazem hydrochloride 240mg m/r capsule (substance)
319186005,Diltiazem hydrochloride 240mg m/r capsule (product)
319186005,Diltiazem 240mg modified-release capsules
319187001,Diltiazem hydrochloride 200mg m/r capsule
319187001,Diltiazem hydrochloride 200mg m/r capsule (substance)
319187001,Diltiazem hydrochloride 200mg m/r capsule (product)
319187001,Diltiazem 200mg modified-release capsules
319198000,Diltiazem hydrochloride 360mg m/r capsule
319198000,Diltiazem hydrochloride 360mg m/r capsule (substance)
319198000,Diltiazem hydrochloride 360mg m/r capsule (product)
319198000,Diltiazem 360mg modified-release capsules
319205001,Diltiazem hydrochloride 60mg m/r tablet
319205001,Diltiazem hydrochloride 60mg m/r tablet (substance)
319205001,Diltiazem hydrochloride 60mg m/r tablet (product)
319205001,Diltiazem 60mg modified-release tablets
319215007,Nicardipine hydrochloride 45mg m/r capsule
319215007,Nicardipine hydrochloride 45mg m/r capsule (substance)
319215007,Nicardipine hydrochloride 45mg m/r capsule (product)
319215007,Nicardipine 45mg modified-release capsules
319216008,Nicardipine hydrochloride 30mg m/r capsule
319216008,Nicardipine hydrochloride 30mg m/r capsule (substance)
319216008,Nicardipine hydrochloride 30mg m/r capsule (product)
319216008,Nicardipine 30mg modified-release capsules
319217004,Nicardipine hydrochloride 20mg capsule
319217004,Nicardipine hydrochloride 20mg capsule (substance)
319217004,Nicardipine hydrochloride 20mg capsule (product)
319217004,Nicardipine hydrochloride 20 mg/1 each oral capsule
319217004,Product containing nicardipine hydrochloride 20 mg/1 each oral capsule
319217004,Product containing nicardipine hydrochloride 20 mg/1 each oral capsule (clinical drug)
319217004,Product containing only nicardipine hydrochloride 20 mg/1 each oral capsule
319217004,Product containing only nicardipine hydrochloride 20 mg/1 each oral capsule (clinical drug)
319217004,Product containing precisely nicardipine hydrochloride 20 milligram/1 each conventional release oral capsule
319217004,Product containing precisely nicardipine hydrochloride 20 milligram/1 each conventional release oral capsule (clinical drug)
319217004,Nicardipine hydrochloride 20 mg oral capsule
319217004,Nicardipine 20mg capsules
319218009,Nicardipine hydrochloride 30mg capsule
319218009,Nicardipine hydrochloride 30mg capsule (substance)
319218009,Nicardipine hydrochloride 30mg capsule (product)
319218009,Nicardipine hydrochloride 30 mg/1 each oral capsule
319218009,Product containing nicardipine hydrochloride 30 mg/1 each oral capsule
319218009,Product containing nicardipine hydrochloride 30 mg/1 each oral capsule (clinical drug)
319218009,Product containing only nicardipine hydrochloride 30 mg/1 each oral capsule
319218009,Product containing only nicardipine hydrochloride 30 mg/1 each oral capsule (clinical drug)
319218009,Nicardipine hydrochloride 30 mg oral capsule
319218009,Product containing precisely nicardipine hydrochloride 30 milligram/1 each conventional release oral capsule (clinical drug)
319218009,Product containing precisely nicardipine hydrochloride 30 milligram/1 each conventional release oral capsule
319218009,Nicardipine 30mg capsules
319222004,Nifedipine 5mg capsule
319222004,Nifedipine 5mg capsule (substance)
319222004,Nifedipine 5mg capsule (product)
319222004,Nifedipine 5 mg/1 each oral capsule
319222004,Product containing nifedipine 5 mg/1 each oral capsule
319222004,Product containing nifedipine 5 mg/1 each oral capsule (clinical drug)
319222004,Product containing only nifedipine 5 mg/1 each oral capsule (clinical drug)
319222004,Product containing only nifedipine 5 mg/1 each oral capsule
319222004,Product containing precisely nifedipine 5 milligram/1 each conventional release oral capsule (clinical drug)
319222004,Product containing precisely nifedipine 5 milligram/1 each conventional release oral capsule
319222004,Nifedipine 5 mg oral capsule
319222004,Nifedipine 5mg capsules
319223009,Nifedipine 10mg capsule
319223009,Nifedipine 10mg capsule (substance)
319223009,Nifedipine 10mg capsule (product)
319223009,Nifedipine 10 mg/1 each oral capsule
319223009,Product containing nifedipine 10 mg/1 each oral capsule
319223009,Product containing nifedipine 10 mg/1 each oral capsule (clinical drug)
319223009,Product containing only nifedipine 10 mg/1 each oral capsule
319223009,Product containing only nifedipine 10 mg/1 each oral capsule (clinical drug)
319223009,Product containing precisely nifedipine 10 milligram/1 each conventional release oral capsule
319223009,Nifedipine 10 mg oral capsule
319223009,Product containing precisely nifedipine 10 milligram/1 each conventional release oral capsule (clinical drug)
319223009,Nifedipine 10mg capsules
319233001,Nifedipine 40mg m/r tablet
319233001,Nifedipine 40mg m/r tablet (substance)
319233001,Nifedipine 40mg m/r tablet (product)
319233001,Nifedipine 40mg modified-release tablets
319247002,Nifedipine 30mg m/r capsule
319247002,Nifedipine 30mg m/r capsule (substance)
319247002,Nifedipine 30mg m/r capsule (product)
319247002,Nifedipine 30mg modified-release capsules
319248007,Nifedipine 60mg m/r capsule
319248007,Nifedipine 60mg m/r capsule (substance)
319248007,Nifedipine 60mg m/r capsule (product)
319248007,Nifedipine 60mg modified-release capsules
319272002,Nifedipine 10mg m/r capsule
319272002,Nifedipine 10mg m/r capsule (substance)
319272002,Nifedipine 10mg m/r capsule (product)
319272002,Nifedipine 10mg modified-release capsules
319273007,Nifedipine 20mg m/r capsule
319273007,Nifedipine 20mg m/r capsule (substance)
319273007,Nifedipine 20mg m/r capsule (product)
319273007,Nifedipine 20mg modified-release capsules
319274001,Nifedipine 10mg m/r tablet
319274001,Nifedipine 10mg m/r tablet (substance)
319274001,Nifedipine 10mg m/r tablet (product)
319274001,Nifedipine 10mg modified-release tablets
319275000,Nifedipine 30mg m/r tablet
319275000,Nifedipine 30mg m/r tablet (substance)
319275000,Nifedipine 30mg m/r tablet (product)
319275000,Nifedipine 30mg modified-release tablets
319276004,Nifedipine 60mg m/r tablet
319276004,Nifedipine 60mg m/r tablet (substance)
319276004,Nifedipine 60mg m/r tablet (product)
319276004,Nifedipine 60mg modified-release tablets
319277008,Nifedipine 20mg m/r tablet
319277008,Nifedipine 20mg m/r tablet (substance)
319277008,Nifedipine 20mg m/r tablet (product)
319277008,Nifedipine 20mg modified-release tablets
319280009,Isradipine 2.5mg tablet
319280009,Isradipine 2.5mg tablet (substance)
319280009,Isradipine 2.5mg tablet (product)
319280009,Product containing isradipine 2.5 mg/1 each oral tablet
319280009,Product containing isradipine 2.5 mg/1 each oral tablet (clinical drug)
319280009,Isradipine 2.5 mg oral tablet
319280009,Product containing only isradipine 2.5 mg/1 each oral tablet
319280009,Product containing only isradipine 2.5 mg/1 each oral tablet (clinical drug)
319280009,Product containing precisely isradipine 2.5 milligram/1 each conventional release oral tablet (clinical drug)
319280009,Product containing precisely isradipine 2.5 milligram/1 each conventional release oral tablet
319280009,Isradipine 2.5mg tablets
319283006,Amlodipine 5mg tablet
319283006,Amlodipine 5mg tablet (substance)
319283006,Amlodipine 5mg tablet (product)
319283006,Amlodipine besylate 5mg tablet
319283006,Amlodipine besilate 5mg tablet
319283006,Product containing amlodipine 5 mg/1 each oral tablet (clinical drug)
319283006,Product containing amlodipine 5 mg/1 each oral tablet
319283006,Amlodipine 5 mg oral tablet
319283006,Product containing only amlodipine 5 mg/1 each oral tablet (clinical drug)
319283006,Product containing only amlodipine 5 mg/1 each oral tablet
319283006,Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet (clinical drug)
319283006,Amlodipine besilate 5 mg oral tablet
319283006,Amlodipine besylate 5 mg oral tablet
319283006,Product containing precisely amlodipine besilate 5 milligram/1 each conventional release oral tablet
319283006,Amlodipine 5mg tablets
319284000,Amlodipine 10mg tablet
319284000,Amlodipine 10mg tablet (substance)
319284000,Amlodipine 10mg tablet (product)
319284000,Amlodipine besylate 10mg tablet
319284000,Amlodipine besilate 10mg tablet
319284000,Product containing amlodipine 10 mg/1 each oral tablet (clinical drug)
319284000,Product containing amlodipine 10 mg/1 each oral tablet
319284000,Amlodipine 10 mg oral tablet
319284000,Product containing only amlodipine 10 mg/1 each oral tablet
319284000,Product containing only amlodipine 10 mg/1 each oral tablet (clinical drug)
319284000,Product containing precisely amlodipine besilate 10 milligram/1 each conventional release oral tablet
319284000,Product containing precisely amlodipine besilate 10 milligram/1 each conventional release oral tablet (clinical drug)
319284000,Amlodipine besilate 10 mg oral tablet
319284000,Amlodipine besylate 10 mg oral tablet
319284000,Amlodipine 10mg tablets
319287007,Felodipine 5mg m/r tablet
319287007,Felodipine 5mg m/r tablet (substance)
319287007,Felodipine 5mg m/r tablet (product)
319287007,Felodipine 5mg modified-release tablets
319288002,Felodipine 10mg m/r tablet
319288002,Felodipine 10mg m/r tablet (substance)
319288002,Felodipine 10mg m/r tablet (product)
319288002,Felodipine 10mg modified-release tablets
319291002,Felodipine 2.5mg m/r tablet
319291002,Felodipine 2.5mg m/r tablet (substance)
319291002,Felodipine 2.5mg m/r tablet (product)
319291002,Felodipine 2.5mg modified-release tablets
319300008,Lacidipine 2mg tablet
319300008,Lacidipine 2mg tablet (substance)
319300008,Lacidipine 2mg tablet (product)
319300008,Product containing lacidipine 2 mg/1 each oral tablet
319300008,Product containing lacidipine 2 mg/1 each oral tablet (clinical drug)
319300008,Lacidipine 2 mg oral tablet
319300008,Product containing only lacidipine 2 mg/1 each oral tablet
319300008,Product containing only lacidipine 2 mg/1 each oral tablet (clinical drug)
319300008,Product containing precisely lacidipine 2 milligram/1 each conventional release oral tablet (clinical drug)
319300008,Product containing precisely lacidipine 2 milligram/1 each conventional release oral tablet
319300008,Lacidipine 2mg tablets
319301007,Lacidipine 4mg tablet
319301007,Lacidipine 4mg tablet (substance)
319301007,Lacidipine 4mg tablet (product)
319301007,Product containing lacidipine 4 mg/1 each oral tablet
319301007,Product containing lacidipine 4 mg/1 each oral tablet (clinical drug)
319301007,Lacidipine 4 mg oral tablet
319301007,Product containing only lacidipine 4 mg/1 each oral tablet (clinical drug)
319301007,Product containing only lacidipine 4 mg/1 each oral tablet
319301007,Product containing precisely lacidipine 4 milligram/1 each conventional release oral tablet (clinical drug)
319301007,Product containing precisely lacidipine 4 milligram/1 each conventional release oral tablet
319301007,Lacidipine 4mg tablets
319309009,Nisoldipine 10mg m/r tablet
319309009,Nisoldipine 10mg m/r tablet (substance)
319309009,Nisoldipine 10mg m/r tablet (product)
319309009,Nisoldipine 10mg modified-release tablets
319310004,Nisoldipine 20mg m/r tablet
319310004,Nisoldipine 20mg m/r tablet (substance)
319310004,Nisoldipine 20mg m/r tablet (product)
319310004,Nisoldipine 20mg modified-release tablets
319311000,Nisoldipine 30mg m/r tablet
319311000,Nisoldipine 30mg m/r tablet (substance)
319311000,Nisoldipine 30mg m/r tablet (product)
319311000,Nisoldipine 30mg modified-release tablets
319316005,Lercanidipine hydrochloride 10mg tablet
319316005,Lercanidipine hydrochloride 10mg tablet (substance)
319316005,Lercanidipine hydrochloride 10mg tablet (product)
319316005,Product containing lercanidipine hydrochloride 10 mg/1 each oral tablet
319316005,Product containing lercanidipine hydrochloride 10 mg/1 each oral tablet (clinical drug)
319316005,Lercanidipine hydrochloride 10 mg oral tablet
319316005,Product containing only lercanidipine hydrochloride 10 mg/1 each oral tablet
319316005,Product containing only lercanidipine hydrochloride 10 mg/1 each oral tablet (clinical drug)
319316005,Product containing precisely lercanidipine hydrochloride 10 milligram/1 each conventional release oral tablet
319316005,Product containing precisely lercanidipine hydrochloride 10 milligram/1 each conventional release oral tablet (clinical drug)
319316005,Lercanidipine 10mg tablets
323271003,Nimodipine 10mg/50mL infusion
323271003,Nimodipine 10mg/50mL infusion (substance)
323271003,Nimodipine 10mg/50mL infusion (product)
323271003,Nimodipine 200micrograms/mL infusion solution 50mL vial (product)
323271003,Nimodipine 200micrograms/mL infusion solution 50mL vial
323271003,Nimodipine 10mg/50ml solution for injection vials
323271003,Nimodipine 10mg/50ml solution for infusion vials
323273000,Nimodipine 30mg tablet
323273000,Nimodipine 30mg tablet (substance)
323273000,Nimodipine 30mg tablet (product)
323273000,Product containing nimodipine 30 mg/1 each oral tablet
323273000,Product containing nimodipine 30 mg/1 each oral tablet (clinical drug)
323273000,Nimodipine 30 mg oral tablet
323273000,Product containing only nimodipine 30 mg/1 each oral tablet
323273000,Product containing only nimodipine 30 mg/1 each oral tablet (clinical drug)
323273000,Product containing precisely nimodipine 30 milligram/1 each conventional release oral tablet
323273000,Product containing precisely nimodipine 30 milligram/1 each conventional release oral tablet (clinical drug)
323273000,Nimodipine 30mg tablets
418945005,Diltiazem 120mg m/r tablet (product)
418945005,Diltiazem 120mg m/r tablet
418945005,Diltiazem 120mg modified-release tablets
429502004,Amlodipine 5mg/olmesartan 20mg tablet (product)
429502004,Amlodipine 5mg/olmesartan 20mg tablet
429502004,Product containing amlodipine 5 mg and olmesartan 20 mg/1 each oral tablet (clinical drug)
429502004,Product containing amlodipine 5 mg and olmesartan 20 mg/1 each oral tablet
429502004,Amlodipine 5 mg and olmesartan 20 mg oral tablet
429502004,Product containing only amlodipine 5 mg and olmesartan 20 mg/1 each oral tablet (clinical drug)
429502004,Product containing only amlodipine 5 mg and olmesartan 20 mg/1 each oral tablet
429502004,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and olmesartan medoxomil 20 milligram/1 each conventional release oral tablet
429502004,Amlodipine (as amlodipine besilate) 5 mg and olmesartan medoxomil 20 mg oral tablet
429502004,Amlodipine (as amlodipine besylate) 5 mg and olmesartan medoxomil 20 mg oral tablet
429502004,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and olmesartan medoxomil 20 milligram/1 each conventional release oral tablet (clinical drug)
429502004,Olmesartan medoxomil 20mg / Amlodipine 5mg tablets
429503009,Amlodipine 5mg/olmesartan 40mg tablet (product)
429503009,Amlodipine 5mg/olmesartan 40mg tablet
429503009,Product containing amlodipine 5 mg and olmesartan 40 mg/1 each oral tablet (clinical drug)
429503009,Product containing amlodipine 5 mg and olmesartan 40 mg/1 each oral tablet
429503009,Amlodipine 5 mg and olmesartan 40 mg oral tablet
429503009,Product containing only amlodipine 5 mg and olmesartan 40 mg/1 each oral tablet
429503009,Product containing only amlodipine 5 mg and olmesartan 40 mg/1 each oral tablet (clinical drug)
429503009,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and olmesartan medoxomil 40 milligram/1 each conventional release oral tablet (clinical drug)
429503009,Product containing precisely amlodipine (as amlodipine besilate) 5 milligram and olmesartan medoxomil 40 milligram/1 each conventional release oral tablet
429503009,Amlodipine (as amlodipine besilate) 5 mg and olmesartan medoxomil 40 mg oral tablet
429503009,Amlodipine (as amlodipine besylate) 5 mg and olmesartan medoxomil 40 mg oral tablet
429503009,Olmesartan medoxomil 40mg / Amlodipine 5mg tablets
429678006,Amlodipine 10mg/olmesartan 40mg tablet (product)
429678006,Amlodipine 10mg/olmesartan 40mg tablet
429678006,Product containing amlodipine 10 mg and olmesartan 40 mg/1 each oral tablet (clinical drug)
429678006,Product containing amlodipine 10 mg and olmesartan 40 mg/1 each oral tablet
429678006,Amlodipine 10 mg and olmesartan 40 mg oral tablet
429678006,Product containing only amlodipine 10 mg and olmesartan 40 mg/1 each oral tablet
429678006,Product containing only amlodipine 10 mg and olmesartan 40 mg/1 each oral tablet (clinical drug)
429678006,Product containing precisely amlodipine (as amlodipine besilate) 10 milligram and olmesartan medoxomil 40 milligram/1 each conventional release oral tablet
429678006,Product containing precisely amlodipine (as amlodipine besilate) 10 milligram and olmesartan medoxomil 40 milligram/1 each conventional release oral tablet (clinical drug)
429678006,Amlodipine (as amlodipine besylate) 10 mg and olmesartan medoxomil 40 mg oral tablet
429678006,Amlodipine (as amlodipine besilate) 10 mg and olmesartan medoxomil 40 mg oral tablet
429678006,Olmesartan medoxomil 40mg / Amlodipine 10mg tablets
429828006,Amlodipine 2.5mg tablet (product)
429828006,Amlodipine 2.5mg tablet
429828006,Product containing amlodipine 2.5 mg/1 each oral tablet (clinical drug)
429828006,Product containing amlodipine 2.5 mg/1 each oral tablet
429828006,Amlodipine 2.5 mg oral tablet
429828006,Product containing only amlodipine 2.5 mg/1 each oral tablet
429828006,Product containing only amlodipine 2.5 mg/1 each oral tablet (clinical drug)
429828006,Amlodipine besilate 2.5 mg oral tablet
429828006,Product containing precisely amlodipine besilate 2.5 milligram/1 each conventional release oral tablet
429828006,Product containing precisely amlodipine besilate 2.5 milligram/1 each conventional release oral tablet (clinical drug)
429828006,Amlodipine besylate 2.5 mg oral tablet
429828006,Amlodipine 2.5mg tablets (product)
429828006,Amlodipine 2.5mg tablets
429828006,Amlodipine 2.5 mg oral tablet
5011000001109,Adalat retard 20mg tablets (Bayer Plc) (product)
5011000001109,Adalat retard 20mg tablets (Bayer Plc)
5711000001106,Dilzem SR 120 capsules (Medeus Pharma) (product)
5711000001106,Dilzem SR 120 capsules (Medeus Pharma)
5711000001106,Dilzem SR 120 capsules (Cephalon Ltd)
5711000001106,Dilzem SR 120 capsules (Cephalon UK Ltd)
5711000001106,Dilzem SR 120 capsules (Teva UK Ltd)
7911000001103,Verapamil 80mg tablets (Accord Healthcare Ltd)
7911000001103,Verapamil 80mg tablets (Accord Healthcare Ltd) (product)
7911000001103,Verapamil 80mg tablets (Alpharma Limited) (product)
7911000001103,Verapamil 80mg tablets (Alpharma Limited)
7911000001103,Verapamil 80mg tablets (Actavis UK Ltd)
17011000001100,Calchan MR 20 tablets (Ranbaxy (UK) Ltd) (product)
17011000001100,Calchan MR 20 tablets (Ranbaxy (UK) Ltd)
20011000001105,Zanidip 10mg tablets (Napp Pharmaceuticals Ltd) (product)
20011000001105,Zanidip 10mg tablets (Napp Pharmaceuticals Ltd)
20011000001105,Zanidip 10mg tablets (Recordati Pharmaceuticals)
20011000001105,Zanidip 10mg tablets (Recordati Pharmaceuticals Ltd)
25811000001105,Verapamil 160mg tablets (IVAX Pharmaceuticals UK Ltd) (product)
25811000001105,Verapamil 160mg tablets (IVAX Pharmaceuticals UK Ltd)
25911000001100,Cardilate MR 10mg tablets (IVAX Pharmaceuticals UK Ltd) (product)
25911000001100,Cardilate MR 10mg tablets (IVAX Pharmaceuticals UK Ltd)
25911000001100,Cardilate MR 10mg tablets (Teva UK Ltd)
27111000001107,Adalat 5 capsules (Bayer Plc) (product)
27111000001107,Adalat 5 capsules (Bayer Plc)
27111000001107,Adalat 5mg capsules (Bayer Plc)
28211000001102,Nicardipine 30mg capsules (Unichem Plc) (product)
28211000001102,Nicardipine 30mg capsules (Unichem Plc)
28211000001102,Nicardipine 30mg capsules (UniChem Ltd)
28211000001102,Nicardipine 30mg capsules (Alliance Healthcare (Distribution) Ltd)
32311000001105,Viazem XL 120mg capsules (Genus Pharmaceuticals) (product)
32311000001105,Viazem XL 120mg capsules (Genus Pharmaceuticals)
32311000001105,Viazem XL 120mg capsules (Genus Pharmaceuticals Ltd)
32311000001105,Viazem XL 120mg capsules (Thornton & Ross Ltd)
33211000001108,Viazem XL 180mg capsules (Genus Pharmaceuticals) (product)
33211000001108,Viazem XL 180mg capsules (Genus Pharmaceuticals)
33211000001108,Viazem XL 180mg capsules (Genus Pharmaceuticals Ltd)
33211000001108,Viazem XL 180mg capsules (Thornton & Ross Ltd)
34711000001104,Disogram SR 300mg capsules (Ranbaxy (UK) Ltd) (product)
34711000001104,Disogram SR 300mg capsules (Ranbaxy (UK) Ltd)
48511000001101,Plendil 10mg modified-release tablets (AstraZeneca) (product)
48511000001101,Plendil 10mg modified-release tablets (AstraZeneca)
48511000001101,Plendil 10mg modified-release tablets (AstraZeneca UK Ltd)
65411000001102,Univer 240mg modified-release capsules (Medeus Pharma) (product)
65411000001102,Univer 240mg modified-release capsules (Medeus Pharma)
65411000001102,Univer 240mg modified-release capsules (Cephalon Ltd)
65411000001102,Univer 240mg modified-release capsules (Cephalon UK Ltd)
